玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架)
雪中悍刀行,2ww84em,18,2,Sterl the Unmaker,16601972,0,0,0,0,0,0,0,0,0,9588545,467606,0,624844,600636,4916601,403737,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,18,3,Lojak the Fissure,16977764,6584475,4301114,574001,0,325652,485268,4492745,214507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,18,4,Terro the Seeker,15210696,0,0,0,0,0,0,0,0,0,7807304,444079,0,755441,364669,619802,5219398,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,0,Terro the Seeker,12931253,913,0,0,9149,0,0,0,0,0,11325629,290484,0,0,451699,578146,274839,0,0,0,0,392,0,0,0
迪奥斯先生,p2dbk3,24,1,Terro the Seeker,13006373,0,0,0,0,0,0,0,0,0,11050978,297297,0,355916,411719,341600,548859,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,2,Sterl the Unmaker,12493634,0,0,0,0,0,0,0,0,0,10668152,478880,0,183296,417689,411332,334283,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,3,Lojak the Fissure,12167855,0,0,0,12454,0,0,0,0,462699,10295610,224184,0,271435,281123,342796,277549,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,4,Terro the Seeker,26070088,0,0,0,0,0,412812,280934,349768,0,22454037,734103,0,616335,415305,386401,420389,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,0,Terro the Seeker,11831515,206,2660828,384622,0,0,432453,320239,7652285,0,0,0,0,380879,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,1,Terro the Seeker,11623983,0,6652043,419739,0,334550,244328,450803,3522518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,2,Sterl the Unmaker,11257995,257,0,456291,0,287454,481816,290564,3208688,0,6532921,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,3,Lojak the Fissure,11046659,524892,6360569,446384,0,211418,330459,281735,2891200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,4,Terro the Seeker,22938506,23365,6493132,448045,0,300935,436225,314554,3265496,0,7004314,464170,0,0,0,598354,3589783,0,0,0,0,103,25,0,0
红薯就是我的命,de99k4r,24,0,Terro the Seeker,11163759,0,0,0,0,0,0,590120,2326480,0,5664862,2414163,0,0,7860,160272,0,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,24,1,Terro the Seeker,11948646,0,0,0,0,0,0,0,0,0,6310456,0,0,2329671,8867,41346,3258305,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,24,2,Sterl the Unmaker,11120700,0,0,0,0,0,0,0,0,0,5447629,0,0,29247,2066,2231967,3409788,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,24,3,Lojak the Fissure,11654067,0,6286427,0,0,0,0,0,0,0,0,0,0,0,0,5367639,0,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,24,4,Terro the Seeker,22748280,0,2375829,521281,0,2554344,0,35351,0,0,5985585,2552437,0,3026570,0,527822,5168288,0,0,0,0,0,768,0,0
三千剑气开天门,mng2634,19,0,Terro the Seeker,14821443,0,2421963,2509021,0,0,4506665,440235,1502200,0,3142495,7630,0,760,290471,0,0,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,19,1,Terro the Seeker,14435394,3215,0,0,0,0,0,0,0,0,4016671,3935695,0,1035,5101562,669337,707877,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,19,2,Sterl the Unmaker,14727637,0,0,2844200,0,2185790,3157629,0,543253,0,2968593,0,0,2893409,0,0,134760,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,19,3,Lojak the Fissure,24089984,0,3089856,100270,0,4509009,0,0,0,7372045,0,2844103,0,3367435,0,2807136,0,0,0,0,0,126,0,0,0
三千剑气开天门,mng2634,19,4,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,20,0,Terro the Seeker,13583774,0,0,0,0,0,0,0,0,0,11743412,440546,0,0,544950,433872,420991,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,20,1,Terro the Seeker,13455258,0,0,0,0,0,0,0,0,0,10858687,0,0,0,0,0,2596570,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,20,2,Sterl the Unmaker,12637349,0,0,0,0,0,0,0,0,0,10153706,0,0,0,0,2483643,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,20,3,Lojak the Fissure,13102000,8183805,0,2507333,0,0,0,0,0,0,2410861,0,0,0,0,0,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,20,4,Terro the Seeker,13428907,0,11412532,0,0,0,753023,703643,559708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,0,Terro the Seeker,13014502,0,6558583,0,0,0,0,2532180,0,0,0,0,0,3923738,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,1,Terro the Seeker,13972022,0,0,0,0,0,0,0,0,0,2725847,0,0,0,0,11246174,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,2,Sterl the Unmaker,12740165,0,0,0,0,0,0,0,0,0,12740165,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,3,Lojak the Fissure,12849716,7184058,2495116,0,0,0,0,3170541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,4,Terro the Seeker,13255684,0,7301302,0,0,0,0,5953324,0,0,0,1058,0,0,0,0,0,0,0,0,0,0,0,0,0
cong,gmyr876,19,0,Terro the Seeker,11977984,594,0,0,0,0,0,0,0,0,7713266,0,0,0,0,0,4264123,0,0,0,0,0,0,0,0
cong,gmyr876,19,1,Terro the Seeker,14668485,0,0,0,0,0,0,0,4144192,0,8366365,2157927,0,0,0,0,0,0,0,0,0,0,0,0,0
cong,gmyr876,19,2,Sterl the Unmaker,12791766,3652,0,0,18596,0,0,4061042,0,0,4820312,464972,0,482949,2538415,245703,156119,0,0,0,0,0,0,0,0
cong,gmyr876,19,3,Lojak the Fissure,26368883,7813448,0,0,0,0,0,0,3568197,1260594,9922054,0,0,0,0,0,3804588,0,0,0,0,0,0,0,0
cong,gmyr876,19,4,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,0,Terro the Seeker,10369211,0,0,0,0,0,0,0,0,0,9151762,318948,0,0,398925,316154,182817,0,0,0,0,601,0,0,0
Doroshi,qq52rrr,24,1,Terro the Seeker,10560657,0,0,0,0,0,0,0,0,0,9099555,0,0,368379,427934,234412,430375,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,2,Sterl the Unmaker,9695372,0,0,0,0,0,0,0,0,0,8107918,0,0,0,0,1587454,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,3,Lojak the Fissure,10304819,470136,8465427,42096,162164,290677,152132,454263,267920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,4,Terro the Seeker,20433005,0,7059583,0,0,0,321740,463291,413675,0,10787942,235685,0,151440,0,999137,0,0,0,0,0,0,0,507,0
yycxx,b65mrx8,18,0,Terro the Seeker,9990335,17972,0,0,19859,0,0,0,0,0,2053624,693994,0,0,1048019,5730975,425889,0,0,0,0,0,0,0,0
yycxx,b65mrx8,18,1,Terro the Seeker,13666224,12236,0,0,13321,0,0,0,0,0,1396349,623205,0,6417175,4161874,545188,495611,0,0,203,0,1059,0,0,0
yycxx,b65mrx8,18,2,Sterl the Unmaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,18,3,Lojak the Fissure,12931992,760883,1208300,824250,1672,653847,763269,1513715,7136529,0,0,0,0,0,0,69523,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,18,4,Terro the Seeker,24641690,1167,0,0,0,0,5800886,1563318,4792771,0,1558341,4752483,0,135329,243319,5220227,573844,0,0,0,0,0,0,0,0
OSTO,e25yde7,16,0,Terro the Seeker,15604519,0,13012529,773564,0,400552,317702,544924,555245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTO,e25yde7,16,1,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
OSTO,e25yde7,16,2,Sterl the Unmaker,15101636,2882,0,0,0,0,0,0,0,0,10569357,1148894,0,689857,899697,926553,864393,0,0,0,0,0,0,0,0
OSTO,e25yde7,16,3,Lojak the Fissure,29207532,0,0,0,0,0,0,0,0,7174788,17118589,773987,0,804118,934186,784592,1617269,0,0,0,0,0,0,0,0
OSTO,e25yde7,16,4,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,20,0,Terro the Seeker,11863817,0,524334,462215,321513,4079109,326361,3123016,373818,0,2133639,0,0,519808,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,20,1,Terro the Seeker,12268888,0,684426,462504,0,4296792,340495,2971133,632124,0,2334655,183765,0,0,171170,0,191821,0,0,0,0,0,0,0,0
Jasbling,6567qp8,20,2,Sterl the Unmaker,11722574,0,1056486,832540,2966,4685821,802013,720919,3621825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,20,3,Lojak the Fissure,11196567,920724,761272,555672,8974,4335046,625526,618245,3371106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,20,4,Terro the Seeker,11840135,237049,881788,683601,282327,4536154,563427,3255570,893057,0,0,241919,0,265237,0,0,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,20,0,Terro the Seeker,11416652,0,2647062,2180346,0,0,0,0,0,0,0,0,0,6589242,0,0,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,20,1,Terro the Seeker,11674911,0,632894,0,34988,0,0,0,0,0,7535510,0,0,0,0,3471517,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,20,2,Sterl the Unmaker,11321637,0,0,0,0,0,0,0,0,0,8026760,0,0,0,0,3294876,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,20,3,Lojak the Fissure,24237691,0,0,0,0,0,0,0,0,13381984,4564034,3194242,0,11236,0,1622138,1458888,0,0,0,0,0,2723,2444,0
JZXJ,x67y9yq,20,4,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,20,0,Terro the Seeker,12499407,0,0,0,0,0,0,0,438192,0,2406374,4502855,0,3834743,560733,756508,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,20,1,Terro the Seeker,12469298,0,2386000,0,0,449571,578283,426989,524978,0,0,8103475,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,20,2,Sterl the Unmaker,11600132,0,0,0,0,0,509402,0,0,0,2276108,3534585,0,4239848,0,558898,481289,0,0,0,0,0,0,0,0
RiNK,52ymnnk,20,3,Lojak the Fissure,16305893,0,2170498,625263,0,0,68843,0,493684,1495554,3492764,0,0,7397922,0,558276,0,3086,0,0,0,0,0,0,0
RiNK,52ymnnk,20,4,Terro the Seeker,5163102,0,0,1847067,0,3316035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,20,0,Terro the Seeker,3662722,0,0,0,0,0,0,0,0,0,19202,0,0,0,0,3643083,0,0,0,0,0,0,0,435,0
咸鱼没啥好想的,p7dygdn,20,1,Terro the Seeker,19562435,0,956723,354178,0,860163,423660,3754811,5345038,0,68226,830188,0,603500,783011,4431511,1151420,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,20,2,Sterl the Unmaker,9665575,0,0,0,0,0,0,0,0,0,7144205,0,0,0,0,720565,1798495,0,0,0,0,0,0,0,2308
咸鱼没啥好想的,p7dygdn,20,3,Lojak the Fissure,11739859,7228043,0,0,135779,0,0,0,0,382889,567653,658102,0,455198,844729,706243,761219,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,20,4,Terro the Seeker,11919301,0,0,0,0,0,0,0,0,0,889662,685619,0,738572,8148673,700950,755823,0,0,0,0,0,0,0,0
杀伐,pgrbxby,24,0,Terro the Seeker,9457727,0,0,0,0,0,0,0,0,0,5710338,281073,0,0,290086,2770687,405322,0,0,0,0,218,0,0,0
杀伐,pgrbxby,24,1,Terro the Seeker,9898604,1934,5858411,381710,0,385094,0,486524,2784927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杀伐,pgrbxby,24,2,Sterl the Unmaker,9587296,0,2320818,569212,0,185692,0,6278341,233231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
杀伐,pgrbxby,24,3,Lojak the Fissure,17695995,3794976,2117235,554207,734,0,49243,0,2634405,3671578,1975428,122730,0,0,0,0,2775413,0,0,0,0,42,0,0,0
杀伐,pgrbxby,24,4,Terro the Seeker,9844835,0,0,0,0,0,0,0,0,0,5458265,698713,0,385311,0,2994317,308228,0,0,0,0,0,0,0,0
风清,7nr6628,20,0,Terro the Seeker,10610193,0,0,0,0,0,0,0,0,0,2141726,0,0,0,0,8468466,0,0,0,0,0,0,0,0,0
风清,7nr6628,20,1,Terro the Seeker,11056222,0,0,0,0,0,0,0,0,0,6956817,0,0,484501,1426152,274304,1911652,0,0,106,0,0,2688,0,0
风清,7nr6628,20,2,Sterl the Unmaker,10827441,0,0,0,0,0,0,0,0,0,8986601,593975,0,303390,327320,419821,196333,0,0,0,0,0,0,0,0
风清,7nr6628,20,3,Lojak the Fissure,10946057,2461056,4305848,587352,0,175136,492510,2803580,120572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,20,4,Terro the Seeker,11510334,0,6618600,0,0,0,377196,421152,3239359,0,0,637005,0,217020,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,0,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,1,Terro the Seeker,14010411,0,11508739,289291,0,278545,789288,281895,389358,0,0,473291,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,2,Sterl the Unmaker,13871789,0,0,0,0,0,0,0,0,0,11729109,961849,0,273442,230884,286050,390256,0,0,0,0,196,0,0,0
Alex,p7qkn7y,16,3,Lojak the Fissure,24170811,594143,10654537,473795,0,213451,834802,0,255843,0,10801701,0,0,0,0,342536,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,4,Terro the Seeker,2892226,449,0,0,0,0,0,0,0,0,632239,818643,0,417953,571173,174350,277416,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,24,0,Terro the Seeker,9066341,0,7408593,428940,0,334382,154589,291902,447931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,24,1,Terro the Seeker,8982521,171,7333848,0,0,281439,337371,298090,404357,0,0,327240,0,0,0,0,0,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,24,2,Sterl the Unmaker,8869236,0,3901339,392002,4832,414532,192662,325731,480218,0,3157917,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,24,3,Lojak the Fissure,16950287,198365,6686270,331792,0,286757,250447,262327,356852,331457,7159719,328273,0,0,22050,395310,340664,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,24,4,Terro the Seeker,8969624,0,0,0,0,0,0,0,0,0,7441634,432263,0,320385,284335,261542,229463,0,0,0,0,0,0,0,0
Liquid,6r922bx,16,0,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,16,1,Terro the Seeker,13531008,11710,0,0,0,0,0,0,0,0,9728078,1205035,0,657785,1044714,502097,381585,0,0,0,0,0,0,0,0
Liquid,6r922bx,16,2,Sterl the Unmaker,12996170,9699,4856332,906086,28694,646038,971993,513029,5064295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,16,3,Lojak the Fissure,12901089,347373,8461398,347760,11797,335609,617221,219728,246469,181280,480131,308928,0,335528,687112,227500,93247,0,0,0,0,0,0,0,0
Liquid,6r922bx,16,4,Terro the Seeker,12903129,36925,8765879,0,0,0,876484,141907,166176,0,377562,943192,0,432162,688423,253346,221067,0,0,0,0,0,0,0,0
Angela,ny32m8q,19,0,Terro the Seeker,10701246,10436,0,0,0,0,0,0,0,0,3247663,5822349,0,0,0,1620137,0,0,0,0,0,660,0,0,0
Angela,ny32m8q,19,1,Terro the Seeker,10879177,6224,5088736,0,7629,0,2635638,1254868,1138451,0,0,0,0,0,695840,0,51787,0,0,0,0,0,0,0,0
Angela,ny32m8q,19,2,Sterl the Unmaker,8127115,0,0,0,0,0,0,0,0,0,8126841,0,0,0,0,0,0,0,0,0,0,0,0,0,274
Angela,ny32m8q,19,3,Lojak the Fissure,10381331,274,3418310,0,0,0,0,6960823,1923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angela,ny32m8q,19,4,Terro the Seeker,10887484,219,0,0,0,0,93617,1771567,5436432,0,3478796,44520,0,62329,0,0,0,0,0,0,0,0,0,0,0
Mdzz,r563kb9,20,0,Terro the Seeker,7901896,0,0,0,0,0,0,0,0,0,2385112,331899,0,0,401731,545002,4237905,0,0,0,0,245,0,0,0
Mdzz,r563kb9,20,1,Terro the Seeker,12438150,0,3867650,0,0,1585473,0,5121161,0,0,0,282511,0,493162,367613,0,720577,0,0,0,0,0,0,0,0
Mdzz,r563kb9,20,2,Sterl the Unmaker,9252766,0,0,0,0,0,0,0,0,0,4970276,0,0,0,0,4281270,0,0,0,0,0,0,0,1219,0
Mdzz,r563kb9,20,3,Lojak the Fissure,10330742,582728,0,373176,0,0,0,0,1465186,3962804,746784,563711,0,622027,633909,771565,608847,0,0,0,0,0,0,0,0
Mdzz,r563kb9,20,4,Terro the Seeker,10407513,0,0,0,0,0,0,0,0,0,780004,507635,0,571756,709175,7214782,624158,0,0,0,0,0,0,0,0
pater,b2rmkk3,13,0,Terro the Seeker,11819829,0,11819829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pater,b2rmkk3,13,1,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pater,b2rmkk3,13,2,Sterl the Unmaker,23412499,0,21083151,0,0,0,299,0,2329048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pater,b2rmkk3,13,3,Lojak the Fissure,13644076,2634660,8463319,349091,299,2196405,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pater,b2rmkk3,13,4,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,0,Terro the Seeker,12448859,0,0,0,0,0,0,0,0,0,2115090,0,0,0,0,0,10333769,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,1,Terro the Seeker,12744767,0,0,0,0,0,0,0,0,0,2167558,0,0,0,54550,0,10522658,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,2,Sterl the Unmaker,10577918,0,0,0,0,0,0,0,0,0,1986135,0,0,1187,929,1910281,6679384,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,3,Lojak the Fissure,11978961,0,0,0,0,0,0,0,0,7046569,2057546,0,0,0,0,0,2874845,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,4,Terro the Seeker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,18,0,Terro the Seeker,11470956,0,0,0,0,0,0,0,0,0,6907802,0,0,0,0,2746687,1813665,0,0,0,0,0,2800,0,0
幽冥道,3nw4q8n,18,1,Terro the Seeker,13028237,0,0,0,0,0,0,0,0,0,8265931,0,0,0,0,4065779,696526,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,18,2,Sterl the Unmaker,11219428,3952,0,0,16994,0,0,0,0,0,8549668,641900,0,0,0,1992855,0,0,10922,547,0,1764,790,0,30
幽冥道,3nw4q8n,18,3,Lojak the Fissure,8813251,1211,0,0,0,0,0,0,0,0,5739502,0,0,92711,0,2979826,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,18,4,Terro the Seeker,2888385,0,0,0,0,0,0,0,0,0,2888385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑指苍穹,d55nkr9,24,0,Terro the Seeker,7974856,0,276952,239946,0,0,3135464,1958298,297068,0,0,0,0,2067126,0,0,0,0,0,0,0,0,0,0,0
剑指苍穹,d55nkr9,24,1,Terro the Seeker,7729654,0,252895,313023,0,238309,2990716,1910036,250137,0,0,330552,0,0,1443983,0,0,0,0,0,0,0,0,0,0
剑指苍穹,d55nkr9,24,2,Sterl the Unmaker,7571400,9430,502314,420630,9210,2326942,3286265,609956,406649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑指苍穹,d55nkr9,24,3,Lojak the Fissure,15244167,161472,364747,320630,2977,405987,3428365,2296082,408696,223902,2098237,239106,0,0,3266616,1862659,164683,0,0,0,0,0,0,0,0
剑指苍穹,d55nkr9,24,4,Terro the Seeker,7706850,0,0,0,0,0,0,0,0,0,5314230,421712,0,0,0,1697788,273118,0,0,0,0,0,0,0,0
