玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架)
三千剑气开天门,mng2634,15,3,Lojak,11272788,0,0,0,0,0,0,3428369,0,0,2372328,0,0,0,0,3246338,2225751,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,15,4,Lojak,11757988,0,2418811,0,0,0,0,3050643,0,0,0,3987772,0,2299841,0,920,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,16,0,Lojak,10594728,0,2007538,0,0,0,0,0,0,1851913,0,0,0,0,0,5359603,1372375,2174,0,0,0,0,177,0,945
幸运超人,y9dge4n,16,1,Mohaca,10792012,0,2914,0,0,0,0,0,0,0,0,664849,0,0,0,5560883,4561645,0,0,827,0,0,891,0,0
幸运超人,y9dge4n,16,2,Jukk,48640,0,0,0,0,0,0,48640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,16,3,Lojak,11355345,0,0,0,0,0,0,0,0,6093962,2229814,0,0,0,0,0,3031540,0,0,0,0,0,28,0,0
幸运超人,y9dge4n,16,4,Lojak,10816920,5997690,1946073,0,0,0,0,0,0,0,0,2240020,0,84561,27566,513698,0,0,0,6706,0,603,0,0,0
雪中悍刀行,2ww84em,12,0,Lojak,3108786,0,0,0,0,0,0,0,0,0,3108786,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,12,1,Mohaca,26762792,13699400,9407,1382617,1094865,523246,1212331,8106292,734630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,12,2,Jukk,8106391,0,0,0,0,0,0,677511,0,0,0,0,0,0,1092327,5408074,922436,0,0,0,0,0,1804,0,4236
雪中悍刀行,2ww84em,12,3,Lojak,5474749,0,0,0,0,0,0,0,0,2652785,2821964,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,12,4,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gegeeey,b6667p5,16,0,Lojak,10535320,2118445,2180635,3460103,0,0,0,2776135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gegeeey,b6667p5,16,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gegeeey,b6667p5,16,2,Jukk,21896242,0,2101599,4321235,576395,303412,0,297661,3207476,0,0,0,0,0,418484,10669975,0,0,0,0,0,0,0,0,0
gegeeey,b6667p5,16,3,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gegeeey,b6667p5,16,4,Lojak,10929713,0,0,0,0,0,0,0,0,6958031,3096565,0,0,0,0,0,871589,995,0,0,0,0,0,0,2530
pater,b2rmkk3,16,0,Lojak,11210468,0,3131789,0,0,0,0,0,749039,2098798,0,0,0,0,0,0,5230840,0,0,0,0,0,0,0,0
pater,b2rmkk3,16,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pater,b2rmkk3,16,2,Jukk,10812115,0,1714696,0,0,0,0,0,0,0,7162290,1935128,0,0,0,0,0,0,0,0,0,0,0,0,0
pater,b2rmkk3,16,3,Lojak,10710679,5857299,2900599,18298,0,0,0,0,0,0,0,0,0,1934481,0,0,0,0,0,0,0,0,0,0,0
pater,b2rmkk3,16,4,Lojak,10599369,0,0,0,0,0,0,0,0,0,10599369,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,14,0,Lojak,12505447,0,5177307,0,0,0,0,0,0,177175,6753758,0,0,0,0,194825,202380,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,14,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,14,2,Jukk,12279736,10495,2856936,396180,376438,521705,4758606,342489,3016883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,14,3,Lojak,5765074,0,2512407,0,0,0,0,0,2643266,0,0,0,0,0,609399,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,14,4,Lojak,11641992,429201,2779720,411304,0,0,3673993,425494,2904139,0,0,0,0,1018137,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,0,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,1,Mohaca,14679418,746658,888,993991,987882,6209502,3022915,929174,1788404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,2,Jukk,14003782,0,0,0,1387682,0,0,424771,4764987,0,3072725,516946,131434,511096,533711,0,2660425,0,0,0,0,0,0,0,0
wh,ng64n3n,12,3,Lojak,13400094,499609,0,0,2895,0,0,2780307,5794288,0,3452120,0,0,0,605674,0,265140,0,0,0,0,0,59,0,0
wh,ng64n3n,12,4,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,16,0,Lojak,10038467,5248840,4789626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,16,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,16,2,Jukk,14223570,3916,4684091,3507198,0,2060285,0,0,0,0,0,0,3968078,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,16,3,Lojak,5916105,2150508,2166828,0,61851,0,1536917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,16,4,Lojak,10757468,5759570,4997898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,16,0,Lojak,9665785,0,0,0,0,0,0,0,0,0,9665736,0,0,0,0,0,0,48,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,16,1,Mohaca,11061973,0,79393,0,0,0,356943,0,320860,6700658,0,1965709,424007,918350,0,296050,0,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,16,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,16,3,Lojak,9735269,0,0,0,0,0,0,0,0,5798049,3243985,0,0,0,0,297252,395982,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,16,4,Lojak,10026557,7377435,1348280,0,0,0,577241,0,111780,0,0,331582,0,81163,0,199074,0,0,0,0,0,0,0,0,0
断吴恒,d234wb5,16,0,Lojak,10001680,0,2147902,0,0,0,0,0,0,2036948,0,0,0,0,0,3225862,2590966,0,0,0,0,0,0,0,0
断吴恒,d234wb5,16,1,Mohaca,10835662,2703179,101322,3920956,506753,0,493804,0,370615,0,0,26822,0,2692994,0,19213,0,0,0,0,0,0,0,0,0
断吴恒,d234wb5,16,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
断吴恒,d234wb5,16,3,Lojak,9825177,5275989,0,0,0,0,0,0,0,0,4549187,0,0,0,0,0,0,0,0,0,0,0,0,0,0
断吴恒,d234wb5,16,4,Lojak,8583455,0,0,0,0,0,0,0,0,0,8583455,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,14,0,Lojak,10322928,0,580319,0,0,0,0,524766,0,306937,0,0,0,0,7631884,0,1278858,0,0,0,0,0,161,0,0
yycxx,b65mrx8,14,1,Mohaca,11473574,686962,46903,542544,875140,1288536,858116,342976,486358,0,0,0,0,3501669,0,2844366,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,14,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,14,3,Lojak,10301119,287537,2271251,0,0,0,955020,235801,186800,0,0,1802936,0,1054622,3505784,0,0,0,0,0,0,1364,0,0,0
yycxx,b65mrx8,14,4,Lojak,5985713,0,0,0,0,0,0,0,0,0,5985524,0,0,0,0,0,0,189,0,0,0,0,0,0,0
Jasbling,6567qp8,16,0,Lojak,9083838,5277127,281533,368968,7732,0,220423,301676,2145421,0,0,0,0,480954,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,16,1,Mohaca,9748854,2320887,45526,342853,381144,0,206724,1378281,2153520,0,0,0,0,525559,0,2394354,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,16,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,16,3,Lojak,9469198,2093446,383607,249670,15465,0,275971,5625869,271888,0,0,0,0,553279,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,16,4,Lojak,9212236,5416189,345090,253230,15774,153838,219205,290764,2130377,0,0,0,0,387764,0,0,0,0,0,0,0,0,0,0,0
Hts,87ee6rw,16,0,Lojak,9105208,0,0,0,0,0,0,0,0,0,9105208,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hts,87ee6rw,16,1,Mohaca,9482346,0,0,0,0,0,0,0,0,0,0,4121039,3641171,0,0,802781,917354,0,0,0,0,0,0,0,0
Hts,87ee6rw,16,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hts,87ee6rw,16,3,Lojak,9110025,0,0,0,0,0,0,0,0,3007460,4271405,0,0,0,0,0,1831158,0,0,0,0,0,0,0,0
Hts,87ee6rw,16,4,Lojak,9382011,0,0,0,0,0,0,0,0,3442625,4175649,0,0,0,1763735,0,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,16,0,Lojak,10255372,0,2209325,398581,0,1590392,0,0,0,0,0,0,0,6057072,0,0,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,16,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,16,2,Jukk,9198270,277,0,0,0,0,0,0,0,0,2162259,1113727,2322372,1213585,2369903,0,16144,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,16,3,Lojak,7588673,0,2751383,0,2442612,0,1455670,0,939008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,16,4,Lojak,9987226,0,2991721,0,2130125,0,0,0,0,0,0,0,0,10283,26192,4828904,0,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,16,0,Lojak,9466945,158638,423019,262807,22399,3481893,276281,205383,4636522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,16,1,Mohaca,9263500,0,77745,0,0,0,0,0,0,0,0,776257,215014,3068535,391418,417110,4317117,0,0,0,0,300,0,0,0
咸鱼没啥好想的,p7dygdn,16,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,16,3,Lojak,9818299,3692437,543801,151416,10105,1895100,333737,297737,2893962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,16,4,Lojak,8251184,0,0,0,0,0,0,0,0,1218226,817542,0,0,0,0,0,6214072,0,0,0,0,0,1343,0,0
书生学院,r5xpnx5,16,0,Lojak,9420639,0,1747934,0,0,0,0,0,0,5300071,0,2372633,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,1,Mohaca,7930366,0,5333,0,0,0,0,0,0,0,0,0,1707609,0,0,3706610,2510762,0,0,0,0,0,50,0,0
书生学院,r5xpnx5,16,2,Jukk,7809102,0,0,0,0,0,0,286802,0,0,507,0,0,1634866,0,0,5886924,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,3,Lojak,1756281,0,1756281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,4,Lojak,9583657,3626744,1635628,0,0,0,0,0,0,0,0,0,0,0,1687694,2633589,0,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,12,0,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,12,1,Mohaca,11937825,2330649,0,0,0,0,0,7403781,0,0,0,0,0,0,0,2203394,0,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,12,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,12,3,Lojak,11538456,0,0,0,0,0,0,0,0,2262532,2400036,0,0,0,0,6875887,0,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,12,4,Lojak,11609213,2335769,2431902,0,0,0,0,6841541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,12,0,Lojak,2885127,0,0,0,0,0,0,0,0,0,2885127,0,0,0,0,0,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,12,1,Mohaca,9686663,4974711,2859,493066,366087,402391,344601,509683,2593263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,12,2,Jukk,10964196,0,0,0,0,0,0,2096663,0,0,2088966,0,0,0,2591640,0,4186926,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,12,3,Lojak,10642810,0,0,0,0,0,0,0,0,3944079,3477370,0,0,0,0,0,3221305,0,0,0,0,0,0,0,55
随遇而安,p7k86mx,12,4,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,16,0,Lojak,8567059,3454344,1773116,170463,63092,174909,2383352,241249,306531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,16,1,Mohaca,8900624,0,65967,0,0,0,0,0,0,0,0,3612980,4094807,188539,340534,295249,302499,46,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,16,2,Jukk,6410330,0,0,0,0,0,0,0,0,0,0,0,1505142,1398286,0,3506624,0,0,0,23,0,253,0,0,0
狗蛋ღ,yg8x58q,16,3,Lojak,1561435,215527,182805,195772,63547,198584,276131,214257,214808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,16,4,Lojak,8598946,232229,1804046,3517194,66089,0,303733,180438,198764,0,0,2451,0,2293998,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,12,0,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,12,1,Mohaca,12111823,0,51985,0,0,0,1332774,0,95774,5522581,0,319525,482560,415723,3500191,390707,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,12,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,12,3,Lojak,10483639,392289,8572461,0,150793,0,0,79012,303778,0,0,417289,0,0,566959,0,0,0,0,0,0,1054,0,0,0
Alex,p7qkn7y,12,4,Lojak,10925541,486997,9080122,0,771,0,563137,0,234296,0,0,362976,0,111352,27039,58846,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,14,0,Lojak,9410628,8032788,396065,190192,0,0,235204,211633,221066,0,0,0,0,123677,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,14,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,14,2,Jukk,9768411,0,8006934,394189,0,187519,381985,435216,362566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,14,3,Lojak,3978077,0,373158,265403,21179,109401,318674,412979,252429,2224851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,14,4,Lojak,10167301,0,0,0,0,0,0,0,0,4717723,4816547,0,0,0,0,0,632893,0,0,0,0,0,137,0,0
Doroshi,qq52rrr,16,0,Lojak,6805661,0,0,0,0,0,0,0,0,0,6805661,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,16,1,Mohaca,10209104,2113623,178877,646948,320464,624640,713872,103690,1475626,3464140,0,45349,384875,72039,0,64954,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,16,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,16,3,Lojak,14749795,0,0,0,0,0,0,0,0,5718408,7305140,0,0,0,0,0,1726224,0,0,0,0,0,21,0,0
Doroshi,qq52rrr,16,4,Lojak,1477320,1477320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,11,0,Lojak,210783,0,0,0,0,0,0,0,0,0,210783,0,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,11,1,Mohaca,11210721,3116808,551,718085,4844746,667984,488428,736079,638037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,11,2,Jukk,11278903,0,2795786,331777,1763079,342094,821446,4435874,289784,0,0,0,0,0,499058,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,11,3,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,11,4,Lojak,8817651,0,0,0,0,0,0,0,0,0,8817651,0,0,0,0,0,0,0,0,0,0,0,0,0,0
肉食系,bdd46r5,16,0,Lojak,7556445,0,1772852,0,0,0,0,2111766,0,2064348,0,0,0,0,0,0,1607478,0,0,0,0,0,0,0,0
肉食系,bdd46r5,16,1,Mohaca,6331558,0,0,0,0,0,0,0,0,2187020,0,1816223,0,2328314,0,0,0,0,0,0,0,0,0,0,0
肉食系,bdd46r5,16,2,Jukk,1717103,0,0,0,0,0,0,0,0,0,1717103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
肉食系,bdd46r5,16,3,Lojak,7860018,0,0,0,0,0,0,0,0,2313392,1750729,0,0,0,0,3795895,0,0,0,0,0,0,0,0,0
肉食系,bdd46r5,16,4,Lojak,7657421,2217503,1723045,1867684,0,1644586,0,0,0,0,0,0,0,204601,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,12,0,Lojak,9685756,1498531,2788308,542017,0,0,338263,3763967,167916,82695,0,383931,0,120073,0,0,0,0,0,0,0,51,0,0,0
Liquid,6r922bx,12,1,Mohaca,10632399,0,22801,0,0,0,0,0,1756339,4882661,0,778083,521554,614504,511361,550277,994814,0,0,0,0,0,0,0,0
Liquid,6r922bx,12,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,12,3,Lojak,9767729,0,1970081,2082802,0,2187680,0,0,0,0,0,0,0,3527165,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,12,4,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,16,0,Lojak,7020011,0,636008,0,27991,0,613903,360418,434785,3073956,0,1872946,0,0,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,16,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,16,2,Jukk,9707948,6836,0,0,267715,0,0,322010,362987,0,3978744,1877870,0,160885,132685,0,2598213,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,16,3,Lojak,4797420,291431,312834,3420500,30381,94628,192915,222937,231792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,16,4,Lojak,7573978,0,0,0,47507,0,0,0,0,3274072,1997631,0,0,0,0,0,2254767,0,0,0,0,0,0,0,0
风清,7nr6628,16,0,Lojak,7576170,0,3466540,0,0,0,0,0,0,1634873,561443,0,0,0,0,579655,1331945,0,0,0,0,0,0,0,1713
风清,7nr6628,16,1,Mohaca,1566362,0,0,0,0,0,0,0,0,1566362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,16,2,Jukk,10369126,0,2325277,271624,300866,173277,258557,340232,2169804,0,0,1057904,0,3469004,0,0,0,0,0,2578,0,0,0,0,0
风清,7nr6628,16,3,Lojak,3062169,1604898,1457270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,16,4,Lojak,6359133,0,359699,0,0,0,0,0,1998709,3528468,0,0,0,0,309601,162654,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,12,0,Lojak,8286469,0,0,0,0,0,0,0,0,0,8286469,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,12,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,12,2,Jukk,8993147,505,5216020,73414,0,26992,0,0,0,0,0,3676214,0,0,0,0,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,12,3,Lojak,9478420,4868971,1991802,0,0,2617646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,12,4,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,16,0,Lojak,6342678,0,5650219,0,13874,0,0,90381,0,217562,0,0,0,0,215468,0,155172,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,16,1,Mohaca,5543124,0,4030,0,0,0,216177,0,1542548,2891600,0,216276,110421,407620,0,154449,0,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,16,2,Jukk,1260859,0,1260859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,16,3,Lojak,6496509,2712246,3288573,0,11978,0,0,104592,55962,0,0,197592,0,0,125565,0,0,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,16,4,Lojak,6582143,2747877,3191070,0,964,0,94611,0,193747,0,0,149754,0,68831,0,135285,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,11,0,Lojak,3204002,0,0,0,0,0,0,0,0,3204002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,11,1,Mohaca,9705866,0,502,0,0,0,0,0,0,5058514,0,186337,371274,423575,2687373,482797,495490,0,0,0,0,0,0,0,0
RiNK,52ymnnk,11,2,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,11,3,Lojak,3902301,0,251,0,0,0,0,502036,587760,0,0,274030,0,0,2536613,0,0,0,0,0,0,1609,0,0,0
RiNK,52ymnnk,11,4,Lojak,8758311,0,0,0,0,0,0,0,553192,3155277,1831783,0,0,0,479604,524753,2213700,0,0,0,0,0,0,0,0
劍來,3239p74,14,0,Lojak,7082767,161487,2093994,287130,1474,0,275373,177168,190644,1187237,0,2533396,0,174859,0,0,0,0,0,0,0,0,0,0,0
劍來,3239p74,14,1,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
劍來,3239p74,14,2,Jukk,7188691,1254,0,0,307274,2858545,0,123369,270486,0,3036397,201633,0,141817,247911,0,0,0,0,0,0,0,0,0,0
劍來,3239p74,14,3,Lojak,6092003,437558,0,0,209153,0,0,104071,222860,0,4944669,0,0,0,172751,0,0,0,937,0,0,0,0,0,0
