玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架)
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,14,0,Takedar,16461542,1838443,470979,3657347,1710531,159497,932445,149841,37148,7505102,0,0,0,0,0,0,0,0,23,0,0,180,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,14,1,Lojak,7539516,427245,543705,397313,0,48721,1139,435370,231589,0,1911161,0,0,0,3543268,0,0,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,14,2,Mohaca,8826597,0,68157,0,0,0,0,0,0,0,0,1054332,5202523,844918,1121976,210182,324505,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,16,0,Takedar,8546803,4596638,1749677,0,0,2200487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,16,1,Lojak,16894080,4720009,1790303,0,0,2135586,0,0,0,4638080,1538035,91401,0,1980663,0,0,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,16,2,Mohaca,7133311,0,0,0,0,0,0,0,0,0,0,0,0,7133263,0,0,0,0,0,48,0,0,0,0,0
幸运超人,y9dge4n,12,0,Takedar,10695741,6129773,1764959,0,0,0,0,2696695,0,0,0,60848,0,43463,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,12,1,Lojak,15851206,6289366,1790242,0,0,0,0,2776395,0,0,4874158,0,0,0,0,0,121015,27,0,0,0,0,0,0,0
幸运超人,y9dge4n,12,2,Mohaca,5999271,4341112,0,0,0,0,0,0,0,1658158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,12,0,Takedar,10682139,4122633,0,0,0,0,0,0,0,0,2083678,0,0,0,0,4475828,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,12,1,Lojak,10974660,396921,7225511,329405,0,295118,298419,368921,0,0,0,0,0,0,0,0,2060363,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,12,2,Mohaca,10720808,401872,23999,484639,388723,2026438,483781,6410093,501260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
pater,b2rmkk3,12,0,Takedar,10244060,0,0,0,0,0,0,0,0,5875100,2601688,0,1767271,0,0,0,0,0,0,0,0,0,0,0,0
pater,b2rmkk3,12,1,Lojak,10479886,0,0,0,0,0,0,0,0,5950684,2727598,0,0,0,0,1801603,0,0,0,0,0,0,0,0,0
pater,b2rmkk3,12,2,Mohaca,10304712,0,0,0,741,0,1773655,0,253,6021193,0,0,0,507,0,2508360,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,16,0,Takedar,12130963,3310098,1590257,12230,276693,27081,431347,19656,1940198,4523091,0,0,0,0,0,0,0,0,307,0,0,0,0,0,0
Doroshi,qq52rrr,16,1,Lojak,3052470,0,3052470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,16,2,Mohaca,14779159,4092557,152837,564455,49140,675422,75129,1756428,52634,0,0,67399,749562,40492,1814274,48617,4640207,0,0,0,0,0,0,0,0
渡红尘,5288gen,12,0,Takedar,16753791,5035525,4571920,0,0,0,0,0,0,5114131,2032215,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,12,1,Lojak,2758015,0,2758015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,12,2,Mohaca,9729676,0,26829,0,2024921,0,0,0,2351752,5326172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,12,0,Takedar,16804744,407685,486115,299335,268387,5828359,417994,248975,223048,3279474,836299,0,2886761,1621763,0,0,0,0,246,0,296,0,0,0,0
yycxx,b65mrx8,12,1,Lojak,11598196,519488,494534,180433,80999,169421,3351640,271795,0,1786474,586008,1753428,0,412209,855325,918247,210451,5659,0,0,0,0,0,2076,0
yycxx,b65mrx8,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,12,0,Takedar,9112025,0,0,0,0,0,0,0,0,1861511,7250513,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,12,1,Lojak,9646477,0,3326535,0,0,973197,0,0,0,4383992,0,962751,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,12,2,Mohaca,9472664,0,0,0,0,0,0,0,0,7392844,0,979525,0,1100294,0,0,0,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,12,0,Takedar,9333264,417884,0,0,0,0,0,0,0,0,379479,0,411375,0,389810,5786178,1946635,0,0,0,0,0,0,0,1899
咸鱼没啥好想的,p7dygdn,12,1,Lojak,9097573,0,1823296,0,12934,682144,515760,0,0,3660565,1203,1760503,0,60161,0,581004,0,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,12,2,Mohaca,8821867,0,7011,1337709,285157,4128154,257080,0,245864,662134,0,28168,0,0,0,1870587,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,12,0,Takedar,9632691,2106202,0,0,951890,0,858722,0,0,0,0,1427677,0,1069178,0,0,3219020,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,12,1,Lojak,8080228,0,4306541,0,0,0,0,0,0,2202861,0,0,0,0,0,1570826,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,12,2,Mohaca,9328659,1941668,0,893458,0,833084,0,0,0,0,0,0,0,0,0,5660448,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,11,0,Takedar,9686727,1988689,5729661,0,0,0,0,0,0,0,1968376,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,11,1,Lojak,9686479,0,1809,0,0,794810,925489,0,0,7963631,0,738,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,11,2,Mohaca,7453246,5559098,0,1326,0,1892821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,12,0,Takedar,8539285,1730147,1614398,0,0,0,0,0,2263280,0,0,2931458,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,12,1,Lojak,17727110,0,0,0,0,0,0,0,0,1695686,8504729,0,0,1115,2227206,5298372,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,12,0,Takedar,8606553,0,0,0,0,0,0,0,0,1809605,6796947,0,0,0,0,0,0,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,12,1,Lojak,8362460,0,0,0,0,0,0,0,0,1813433,1684401,0,0,36153,0,4828448,0,0,0,0,0,0,0,0,24
红薯就是我的命,de99k4r,12,2,Mohaca,7784180,0,1925,0,722,0,1203,0,2317756,1733735,0,0,0,127551,0,3601286,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,12,0,Takedar,16397556,105979,454401,419178,566688,5513445,573682,480560,462917,1523693,4248884,0,2048125,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,12,1,Lojak,7826296,0,0,0,0,0,0,0,0,0,1593996,0,0,6232299,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,16,0,Takedar,5817891,3156012,1316455,1268621,0,70199,0,0,0,0,0,0,0,6601,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,16,1,Lojak,12149327,3482529,1333260,0,0,0,0,0,0,0,4932339,0,0,0,1070349,0,1330847,0,0,0,0,0,0,0,0
风清,7nr6628,16,2,Mohaca,6060158,0,14228,0,0,0,0,0,0,3658062,0,183558,249087,137041,229072,1436864,152243,0,0,0,0,0,0,0,0
(｡ì _ í｡),ybkw92q,15,0,Takedar,11648271,2691881,1167959,0,1821589,0,0,0,0,2614045,1030938,78338,1521104,149741,210939,207207,154065,0,0,0,0,0,460,0,0
(｡ì _ í｡),ybkw92q,15,1,Lojak,1116312,75182,107638,272650,445,149672,240114,53945,216664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
(｡ì _ í｡),ybkw92q,15,2,Mohaca,10909257,3532417,102530,265935,1816663,186143,205338,114502,78670,1684853,0,253659,2035191,178245,248225,99003,106782,1093,0,0,0,0,0,0,0
Hts,87ee6rw,11,0,Takedar,8470698,0,1629559,1566841,1504333,0,0,0,0,0,0,3769963,0,0,0,0,0,0,0,0,0,0,0,0,0
Hts,87ee6rw,11,1,Lojak,6575688,0,1716178,0,0,0,0,4859509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hts,87ee6rw,11,2,Mohaca,8434325,0,0,0,911462,0,681840,0,1586265,0,0,0,0,0,0,5254757,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,12,0,Takedar,7759896,3119181,1493044,0,2056952,0,267468,212856,263801,0,0,168629,0,177962,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,12,1,Lojak,7416235,0,4413463,0,0,1677351,0,0,0,0,0,0,0,0,0,0,1325420,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,12,2,Mohaca,7928497,1730519,70337,4942691,305453,187353,284992,205092,202057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,16,0,Takedar,10688704,0,1162186,0,0,0,0,1332518,3301208,4892772,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,16,1,Lojak,7053846,0,1190556,0,0,0,0,0,0,0,4896099,967190,0,0,0,0,0,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,16,2,Mohaca,4999438,0,0,0,0,0,0,0,0,0,0,991194,0,0,0,0,4008243,0,0,0,0,0,0,0,0
冲冲冲,qk53q63,12,0,Takedar,7281716,2438743,0,0,0,0,0,0,0,0,1768550,197699,254185,133442,330654,1909474,248790,0,0,0,0,176,0,0,0
冲冲冲,qk53q63,12,1,Lojak,6802462,0,349108,0,0,0,0,0,0,5060066,1393287,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冲冲冲,qk53q63,12,2,Mohaca,7424769,0,108944,467838,582825,640138,538299,0,2334942,2466797,0,0,0,0,0,284982,0,0,0,0,0,0,0,0,0
王洋,459k745,14,0,Takedar,5473561,0,0,0,0,0,0,0,0,3994850,1478711,0,0,0,0,0,0,0,0,0,0,0,0,0,0
王洋,459k745,14,1,Lojak,6054499,0,0,0,0,274004,0,0,0,2814499,1208855,414187,0,18701,0,1324250,0,0,0,0,0,0,0,0,0
王洋,459k745,14,2,Mohaca,9682862,2708914,17929,1250658,0,341393,0,391864,0,4972101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,12,0,Takedar,7135497,2981094,229438,3107715,153614,71431,109397,278235,204570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,12,1,Lojak,9529001,2833267,176494,1462727,138456,75058,128340,194075,0,289664,2551231,0,0,0,0,0,1679685,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,12,2,Mohaca,4385030,0,53826,0,272892,415029,182927,0,1205266,300821,0,1746203,0,22115,0,185947,0,0,0,0,0,0,0,0,0
gegeeey,b6667p5,8,0,Takedar,10603755,0,0,0,0,0,0,0,0,689652,4270907,0,1502992,0,2357167,1782774,0,0,0,0,0,0,0,234,26
gegeeey,b6667p5,8,1,Lojak,10344569,0,2086105,75525,0,0,0,0,0,2053124,0,3476749,0,0,0,2079863,570150,0,0,0,0,0,0,0,3051
gegeeey,b6667p5,8,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫日咸菜菜鱼,byk4pmq,12,0,Takedar,6680111,0,3727140,261274,313963,201432,244958,264588,1666753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫日咸菜菜鱼,byk4pmq,12,1,Lojak,12406144,3339140,1404548,149422,0,226560,222917,203921,1600496,2844408,1065163,0,0,0,0,1349563,0,0,0,0,0,0,0,0,0
莫日咸菜菜鱼,byk4pmq,12,2,Mohaca,1595198,158452,0,358348,216445,196977,226419,198739,239817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,5r33qw5,12,0,Takedar,6522803,921212,0,0,0,0,0,0,0,0,5537882,6826,13653,7801,15093,8777,11557,0,0,0,0,0,0,0,0
Sam,5r33qw5,12,1,Lojak,6760781,0,0,0,136914,0,745081,0,0,15139,5821882,11932,0,13767,0,16062,0,0,0,0,0,0,0,0,0
Sam,5r33qw5,12,2,Mohaca,5993039,0,0,0,0,0,0,0,0,0,0,1190269,0,4801646,0,1123,0,0,0,0,0,0,0,0,0
剑指苍穹,d55nkr9,14,0,Takedar,6392457,97851,185900,164017,187105,149040,160857,1067871,233573,1290159,0,0,0,199801,1840306,0,815849,0,123,0,0,0,0,0,0
剑指苍穹,d55nkr9,14,1,Lojak,5376534,221411,190195,136713,272,179616,2889057,191047,132157,0,1216834,0,0,0,0,0,219226,0,0,0,0,0,0,0,0
剑指苍穹,d55nkr9,14,2,Mohaca,6312710,180408,170,182347,183115,127557,220018,174103,191988,0,0,173973,219187,169228,2158075,1055310,1276936,289,0,0,0,0,0,0,0
老炳,r5948nw,8,0,Takedar,4967482,0,0,0,0,0,0,0,0,4967482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
老炳,r5948nw,8,1,Lojak,3780959,481646,296446,328700,1192,164524,375170,2062755,0,0,0,0,0,0,0,0,70523,0,0,0,0,0,0,0,0
老炳,r5948nw,8,2,Mohaca,7974898,0,37628,588607,567778,482152,650810,2086705,480439,3080776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angela,ny32m8q,8,0,Takedar,8113900,1679678,0,0,2387600,0,0,0,0,0,2438980,0,1607640,0,0,0,0,0,0,0,0,0,0,0,0
Angela,ny32m8q,8,1,Lojak,8346541,0,2499856,1962993,0,4158,0,1724453,0,1567511,0,0,0,0,0,587566,0,0,0,0,0,0,0,0,0
Angela,ny32m8q,8,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417731549,y66xd7n,9,0,Takedar,2912959,0,0,0,0,0,0,0,0,0,2912959,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417731549,y66xd7n,9,1,Lojak,6613334,0,1582,0,0,0,0,1106995,0,4024957,0,0,0,0,0,0,1479798,0,0,0,0,0,0,0,0
417731549,y66xd7n,9,2,Mohaca,6817022,0,9977,52403,0,11329,0,1669030,0,4847373,0,0,0,0,0,226908,0,0,0,0,0,0,0,0,0
枫清芸淡,gybwkyk,8,0,Takedar,7986215,0,0,0,0,0,0,0,0,1627474,6358741,0,0,0,0,0,0,0,0,0,0,0,0,0,0
枫清芸淡,gybwkyk,8,1,Lojak,7803555,1557604,4379438,0,0,1860287,0,0,0,6225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
枫清芸淡,gybwkyk,8,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生Academy,65eqmym,12,0,Takedar,5119834,1054020,922171,0,0,0,172,0,1298546,0,0,1844923,0,0,0,0,0,0,0,0,0,0,0,0,0
书生Academy,65eqmym,12,1,Lojak,10197125,0,0,0,0,0,0,0,0,1082461,4860205,0,0,460,1148943,3105053,0,0,0,0,0,0,0,0,0
书生Academy,65eqmym,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
领袖,g9wd99e,12,0,Takedar,4496911,1770630,1780535,0,0,0,0,0,0,0,0,464799,0,480945,0,0,0,0,0,0,0,0,0,0,0
领袖,g9wd99e,12,1,Lojak,7277665,3289894,526588,0,0,0,0,0,0,0,2497280,0,0,0,0,0,963902,0,0,0,0,0,0,0,0
领袖,g9wd99e,12,2,Mohaca,2221146,1266351,0,679037,0,275757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
小怪兽,65ymgpr,15,0,Takedar,3368936,125972,1820784,0,133159,0,115485,0,0,0,0,55364,0,93843,0,114651,909675,0,0,0,0,0,0,0,0
小怪兽,65ymgpr,15,1,Lojak,6044369,0,1468593,127472,0,89188,83838,66207,0,113528,2277385,0,0,0,818753,0,999402,0,0,0,0,0,0,0,0
小怪兽,65ymgpr,15,2,Mohaca,2524080,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0,2523935,0,0,0,0,0,0,0,0
玖念,rgyn7nx,12,0,Takedar,3555321,507315,0,0,0,0,0,0,0,313073,1461585,0,236639,0,838372,198335,0,0,0,0,0,0,0,0,0
玖念,rgyn7nx,12,1,Lojak,3869762,0,0,0,0,0,0,0,0,1138334,1595233,222327,0,174738,0,739127,0,0,0,0,0,0,0,0,0
玖念,rgyn7nx,12,2,Mohaca,3699856,0,264622,235005,0,155353,1413,1357322,111790,879336,0,0,0,0,0,695012,0,0,0,0,0,0,0,0,0
简云,5r3rb43,8,0,Takedar,5360852,0,0,0,0,0,0,0,0,4468724,892128,0,0,0,0,0,0,0,0,0,0,0,0,0,0
简云,5r3rb43,8,1,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
简云,5r3rb43,8,2,Mohaca,2888458,0,181,0,0,0,0,0,0,2748149,0,0,0,0,140127,0,0,0,0,0,0,0,0,0,0
劍來,3239p74,4,0,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
劍來,3239p74,4,1,Lojak,5253499,0,0,0,0,0,0,0,0,0,5253499,0,0,0,0,0,0,0,0,0,0,0,0,0,0
劍來,3239p74,4,2,Mohaca,1306468,0,120676,0,208555,130558,302671,0,129301,217420,0,141751,0,0,0,55533,0,0,0,0,0,0,0,0,0
