玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架)
cong,gmyr876,28,2,Lojak,11590733,7303331,280926,367108,0,180557,0,283700,3175108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cong,gmyr876,28,3,Mohaca,10959398,0,0,0,0,0,0,1120806,0,0,0,0,0,0,0,1276038,8562553,0,0,0,0,0,0,0,0
cong,gmyr876,28,4,Mohaca,11277463,0,11585,0,1752642,0,0,0,0,6506792,0,0,0,0,0,0,3006442,0,0,0,0,0,0,0,0
cong,gmyr876,28,5,Mohaca,10998538,0,13003,0,0,0,0,0,0,0,0,0,2165761,0,3387557,376163,5056053,0,0,0,0,0,0,0,0
cong,gmyr876,28,6,Lojak,11473388,0,0,0,0,0,0,0,0,0,11473388,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,28,0,Sterl,10768023,836,0,0,0,4520329,155685,210971,2146179,0,557830,851528,0,1824693,499914,0,0,0,0,55,0,0,0,0,0
yycxx,b65mrx8,28,1,Lojak,10970195,758259,1465953,0,19999,0,940720,719923,419696,0,0,0,0,4413761,1651776,0,578116,0,0,27,0,0,1960,0,0
yycxx,b65mrx8,28,2,Lojak,11315379,1118099,946194,295006,0,4362240,0,509118,476602,0,0,233485,0,370162,3555,0,3000915,0,0,0,0,0,0,0,0
yycxx,b65mrx8,28,3,Mohaca,11472141,894515,13559,0,749093,4918069,1000458,757000,578912,0,0,2560529,0,0,0,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,28,4,Mohaca,10807039,854265,13451,0,693896,0,3419374,2989337,709906,0,0,574924,0,513718,1038164,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,28,5,Mohaca,11283770,1208341,89870,224449,592059,217450,711926,624397,505660,0,0,2714855,0,4394760,0,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,28,6,Lojak,11457213,0,0,0,10667,0,0,0,0,698174,1374007,0,0,0,0,1248569,8125794,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,28,0,Sterl,10210146,291,0,0,78890,0,0,0,0,0,4804533,0,0,0,5326430,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,28,1,Lojak,11103683,0,0,0,0,0,0,0,0,3907690,4957913,0,0,0,0,2238079,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,28,2,Lojak,11294003,0,1477663,0,0,0,0,0,0,4418448,754159,0,0,2194993,0,2446273,0,0,0,0,0,2465,0,0,0
幸运超人,y9dge4n,28,3,Mohaca,11439125,0,1459,0,0,0,0,1450782,1734,9206681,0,0,0,777597,0,0,0,0,0,57,0,811,0,0,0
幸运超人,y9dge4n,28,4,Mohaca,10799525,0,583,0,0,0,0,0,0,0,0,0,0,0,18039,9923973,856929,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,28,5,Mohaca,11531319,0,0,0,0,0,0,0,0,6973256,0,0,4555584,0,0,0,0,2478,0,0,0,0,0,0,0
幸运超人,y9dge4n,28,6,Lojak,11573594,0,2205199,0,0,0,0,0,0,4441575,2627,0,0,0,0,4924192,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,27,0,Sterl,10971598,0,0,0,0,0,0,246268,4569568,0,4907002,0,0,669041,579369,0,0,0,0,213,0,0,133,0,0
Alex,p7qkn7y,27,1,Lojak,9039891,0,0,0,0,0,0,0,0,0,9039891,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,27,2,Lojak,11803649,639290,7048366,300550,267,291170,0,2757080,256652,0,0,0,0,0,510272,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,27,3,Mohaca,11086009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5851541,5234414,0,0,0,0,26,26,0,0
Alex,p7qkn7y,27,4,Mohaca,11195718,0,16795,0,1599181,0,0,0,0,2516699,0,257837,5733225,0,341619,355455,372714,0,0,0,0,2190,0,0,0
Alex,p7qkn7y,27,5,Mohaca,11876413,0,1068,0,0,0,886483,0,266710,2705549,0,348597,464940,432774,3840129,2930159,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,27,6,Lojak,11578703,336047,7020419,0,267,70428,0,307082,265195,0,0,2490051,0,446362,642849,0,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,27,0,Sterl,11161070,0,0,0,0,0,0,0,0,0,11161070,0,0,0,0,0,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,27,1,Lojak,11678446,0,0,0,0,0,0,0,0,4659840,7018375,0,0,0,0,0,0,230,0,0,0,0,0,0,0
随遇而安,p7k86mx,27,2,Lojak,10985690,0,0,0,0,0,0,0,0,0,8788769,0,0,0,0,2196920,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,27,3,Mohaca,11394826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11394826,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,27,4,Mohaca,11569970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1214137,10355631,0,0,0,0,172,28,0,0
随遇而安,p7k86mx,27,5,Mohaca,9241784,0,0,0,0,0,0,0,0,0,0,0,0,0,9241784,0,0,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,27,6,Lojak,11287423,0,0,0,0,0,0,0,0,2414225,8873198,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,24,0,Sterl,12360192,0,5437259,4160528,0,0,0,0,0,0,0,2762404,0,0,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,24,1,Lojak,13027406,0,2794065,0,0,0,0,0,0,0,10233340,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,24,2,Lojak,12729226,0,5601393,0,0,0,2668533,0,0,0,0,0,0,0,4459299,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,24,3,Mohaca,13350894,0,0,0,0,0,0,0,0,5533200,0,0,0,0,7817693,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,24,4,Mohaca,12286279,0,0,0,0,0,0,0,0,0,0,0,54645,0,7186389,1144207,3899843,0,0,0,860,0,332,0,0
舞醉剑,rq79w8n,24,5,Mohaca,13283195,7495052,0,0,0,0,0,0,0,0,0,5788143,0,0,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,24,6,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,26,0,Sterl,9588220,4769,0,0,0,0,0,0,0,0,8731629,0,0,0,0,0,850765,0,0,0,0,0,0,0,1056
Liquid,6r922bx,26,1,Lojak,10693319,6219948,2820714,0,0,0,0,0,644824,0,0,0,0,0,651197,237245,119389,0,0,0,0,0,0,0,0
Liquid,6r922bx,26,2,Lojak,10702652,0,0,0,0,0,0,0,0,4017088,6684803,0,0,0,0,0,0,760,0,0,0,0,0,0,0
Liquid,6r922bx,26,3,Mohaca,8670962,0,25134,0,2342257,0,0,610161,4260230,790774,0,0,0,0,642377,0,0,0,0,0,0,27,0,0,0
Liquid,6r922bx,26,4,Mohaca,10594435,0,1391,0,2585607,0,0,372492,296166,6479893,0,493564,0,0,365318,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,26,5,Mohaca,10780690,2750819,7120,0,308485,0,195738,311391,306701,5871975,0,676432,0,352025,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,26,6,Lojak,8258514,0,0,0,0,0,0,0,0,801203,4757194,0,0,0,0,335171,2364581,0,0,0,0,0,0,363,0
Jasbling,6567qp8,28,0,Sterl,4375230,0,0,0,0,0,0,0,0,0,4375230,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,28,1,Lojak,14682955,2818355,2290186,494364,7803,405885,941060,5929330,989568,0,0,522217,0,284182,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,28,2,Lojak,9856626,4105782,805054,604324,0,357332,691415,515773,2389208,0,0,0,0,0,387734,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,28,3,Mohaca,9755152,765106,2213427,4149824,666267,463320,485079,533619,478507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,28,4,Mohaca,9749139,5836288,38268,0,300574,0,248105,2043542,307607,0,0,522507,0,452246,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,28,5,Mohaca,9957370,980168,13185,4094580,589310,452430,576497,2364619,472048,0,0,195895,0,218633,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,28,6,Lojak,9301137,0,0,0,0,0,0,0,0,5796041,2833370,0,0,0,0,344475,327251,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,25,0,Sterl,10356042,502,3306444,4989471,49614,129028,730229,259849,890902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,25,1,Lojak,10425200,6972471,1326609,0,0,0,579311,0,880564,0,0,0,0,418371,0,247345,0,0,0,527,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,25,2,Lojak,10946609,8001775,1324972,642737,2837,230360,417088,184192,142644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,25,3,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,25,4,Mohaca,12760134,4965345,40467,448736,317685,422462,440994,211724,224502,0,0,0,3470970,0,1375505,435589,405020,0,0,0,0,1130,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,25,5,Mohaca,11202290,0,26108,0,0,0,1641209,296798,1191824,6854997,0,376953,265729,548669,0,0,0,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,25,6,Lojak,10963900,6464284,526126,1755719,86650,795058,818513,202651,314895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,28,0,Sterl,9029826,0,1751054,0,0,3535208,454565,565018,465220,0,0,2258757,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,28,1,Lojak,9275531,3383800,1810334,0,0,0,588199,339919,434926,0,0,0,0,210889,0,2507461,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,28,2,Lojak,9011861,0,0,0,0,0,0,0,0,7164547,1847314,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,28,3,Mohaca,9541693,754595,514,0,763609,0,291619,146726,369300,4756800,0,0,0,2458525,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,28,4,Mohaca,9921642,0,771,0,205906,0,0,420634,433568,5626915,0,397890,0,2547498,288456,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,28,5,Mohaca,9555048,5297725,1033,0,344816,0,314310,405563,397746,0,0,629109,0,2164743,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,28,6,Lojak,9289047,1735939,1839223,0,0,0,0,0,0,3504182,0,0,0,0,0,2209702,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,27,0,Sterl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,27,1,Lojak,19404072,1830488,1811925,0,0,0,0,6196833,0,0,9564826,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,27,2,Lojak,9843852,0,0,0,0,0,0,0,0,1894622,5730070,0,0,0,0,2219159,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,27,3,Mohaca,9830034,0,0,0,1407094,0,0,0,0,5972009,0,0,0,0,2450930,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,27,4,Mohaca,7294391,0,522,0,0,0,0,0,0,0,0,0,0,0,70465,0,7223404,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,27,5,Mohaca,8537200,0,0,0,0,0,0,0,6658589,1878611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,27,6,Lojak,9887681,0,0,0,0,0,0,0,0,353005,9534675,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,28,0,Sterl,8563899,0,0,0,0,0,0,0,0,0,5249915,0,0,0,0,588230,2725754,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,28,1,Lojak,9397302,5747719,14998,0,417221,0,298927,0,2250492,0,0,0,0,308317,0,359482,0,0,0,143,0,0,0,0,0
狗蛋ღ,yg8x58q,28,2,Lojak,8927698,0,1621959,0,0,0,0,0,0,1671325,0,2002771,0,3631642,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,28,3,Mohaca,9226430,1947628,479,0,303429,0,2408382,231125,4123348,0,0,0,0,211771,0,0,0,0,0,263,0,0,0,0,0
狗蛋ღ,yg8x58q,28,4,Mohaca,9307374,0,0,0,0,0,0,0,2259178,5371295,0,0,0,0,1676900,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,28,5,Mohaca,3022336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020318,1994732,0,0,0,0,0,0,7285,0
狗蛋ღ,yg8x58q,28,6,Lojak,15131872,9100641,584169,523521,23820,608307,2585815,684174,1021422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,28,0,Sterl,8927927,0,0,0,0,0,0,3209688,0,0,1905335,0,0,1336,0,3809343,0,0,0,0,0,2223,0,0,0
红薯就是我的命,de99k4r,28,1,Lojak,8516031,1399820,1925606,0,0,0,0,0,0,4007250,1183354,0,0,0,0,0,0,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,28,2,Lojak,9339868,0,5142458,0,0,0,0,0,0,4197410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,28,3,Mohaca,8972990,0,0,0,753137,0,0,3142150,0,2031206,0,0,112036,0,610281,0,2323370,0,0,0,0,51,754,0,0
红薯就是我的命,de99k4r,28,4,Mohaca,9130728,0,0,0,0,0,0,0,4716050,2022472,0,2351718,0,0,31126,257,9103,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,28,5,Mohaca,9147346,0,22859,0,0,0,0,1371148,465831,2056584,0,842684,167932,59075,94755,1010418,3053745,0,0,0,0,2310,0,0,0
红薯就是我的命,de99k4r,28,6,Lojak,8844283,0,1944671,0,0,0,0,5154220,1719914,0,0,0,0,7428,772,17250,0,0,0,25,0,0,0,0,0
gegeeey,b6667p5,23,0,Sterl,10298942,0,0,0,0,0,0,1991883,0,0,5938443,0,0,0,2368615,0,0,0,0,0,0,0,0,0,0
gegeeey,b6667p5,23,1,Lojak,10438187,765100,2879409,0,0,0,0,0,0,0,0,0,0,0,4278441,680023,1835212,0,0,0,0,0,0,0,0
gegeeey,b6667p5,23,2,Lojak,5464496,0,0,0,2574354,0,0,0,0,0,2889198,0,0,0,0,0,0,166,776,0,0,0,0,0,0
gegeeey,b6667p5,23,3,Mohaca,15519311,2251871,0,4748554,0,0,0,0,0,0,0,4733250,0,3782124,0,0,0,0,0,3511,0,0,0,0,0
gegeeey,b6667p5,23,4,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gegeeey,b6667p5,23,5,Mohaca,8866102,2196765,0,3964354,0,0,0,2704982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
gegeeey,b6667p5,23,6,Lojak,10985667,0,0,0,0,0,0,0,0,6411676,2511548,0,0,0,0,0,2062441,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,0,Sterl,9713400,0,651817,0,0,0,2089196,0,0,0,6972385,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,1,Lojak,13674614,166659,5953185,0,1414,251577,371221,318750,415027,0,3342201,2854576,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,2,Lojak,6385768,2549889,2316626,207106,565,230936,368536,336660,375447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,3,Mohaca,10681657,6773616,58439,288612,301249,2459788,351313,224220,224415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,4,Mohaca,9901450,6114363,1887,700663,304033,2106408,291469,216887,138877,0,0,0,0,26860,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,5,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,24,6,Lojak,10398650,6322037,374597,0,8227,232745,0,326748,239502,0,0,298043,0,0,2596748,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,28,0,Sterl,7700552,0,0,0,0,0,0,0,1424601,0,4594400,0,0,0,0,0,1681550,0,0,0,0,0,0,0,0
风清,7nr6628,28,1,Lojak,8424608,2106587,3782280,0,0,0,0,0,0,0,0,0,0,0,217674,189927,2128138,0,0,0,0,0,0,0,0
风清,7nr6628,28,2,Lojak,8391606,375335,428997,450294,0,171153,0,239884,3444156,0,3281785,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,28,3,Mohaca,8894212,1868647,0,0,290756,0,346494,301477,5508512,0,0,339066,0,239257,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,28,4,Mohaca,7850964,0,1198,0,275521,0,194301,228619,5116329,1538200,0,359864,0,136929,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,28,5,Mohaca,8734377,1747785,239,113961,214660,195983,313916,195380,5710080,0,0,242368,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,28,6,Lojak,8339179,1923382,3219985,0,0,250097,0,205723,2079375,0,0,414621,0,0,245994,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,28,0,Sterl,8051603,0,0,0,0,0,0,0,0,0,6627216,0,0,0,0,0,1424386,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,28,1,Lojak,8117367,0,0,0,0,0,0,0,0,4739775,3377592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,28,2,Lojak,8354573,1498740,4972891,0,0,0,0,1882941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,28,3,Mohaca,8143681,1517784,0,0,0,0,72798,4715511,1837586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,28,4,Mohaca,8494229,1533812,0,0,0,0,34998,3615350,3310067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,28,5,Mohaca,8269971,0,0,0,0,0,0,0,0,0,0,0,421644,0,1323066,5088464,1436036,0,0,0,759,0,0,0,0
Doroshi,qq52rrr,28,6,Lojak,8371296,1482647,4989252,0,0,0,0,0,1885814,0,0,0,0,0,13582,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,16,0,Sterl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,16,1,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,16,2,Lojak,13860548,462896,3372976,663869,0,417980,567423,5154695,3220707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,16,3,Mohaca,3317618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3317618,0,0,0,0,0,0,0,0,0
wh,ng64n3n,16,4,Mohaca,10914351,627166,2153,2362604,570161,5550435,368075,869441,564313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,16,5,Mohaca,14444507,474979,9024,0,3810411,5835300,728184,877895,1118216,0,0,1110773,0,479721,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,16,6,Lojak,13762340,450538,3182533,0,0,0,0,676397,870219,0,0,0,0,5221836,3360723,0,0,0,0,91,0,0,0,0,0
Hts,87ee6rw,23,0,Sterl,9243928,0,0,0,0,0,0,5374087,0,0,3869141,0,0,699,0,0,0,0,0,0,0,0,0,0,0
Hts,87ee6rw,23,1,Lojak,9482624,0,0,0,0,0,0,0,0,3644775,4102700,0,0,0,0,1735147,0,0,0,0,0,0,0,0,0
Hts,87ee6rw,23,2,Lojak,9127216,0,1841514,0,0,0,0,0,2195051,0,0,0,0,0,0,0,5090649,0,0,0,0,0,0,0,0
Hts,87ee6rw,23,3,Mohaca,9269053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8433026,836026,0,0,0,0,0,0,0,0
Hts,87ee6rw,23,4,Mohaca,9441261,0,0,4517401,0,0,0,609188,914728,0,0,951112,0,2448830,0,0,0,0,0,0,0,0,0,0,0
Hts,87ee6rw,23,5,Mohaca,7809144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7809144,0,0,0,0,0,0,0,0,0
Hts,87ee6rw,23,6,Lojak,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,23,0,Sterl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,23,1,Lojak,9489663,0,2271152,3071413,0,1813476,0,0,0,0,0,2333620,0,0,0,0,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,23,2,Lojak,9723045,0,0,0,0,0,0,0,0,0,6244175,0,0,0,0,3478755,0,0,0,0,0,0,0,0,114
幽冥道,3nw4q8n,23,3,Mohaca,9194436,0,36196,0,0,0,0,0,0,0,0,0,6431761,0,0,2726449,0,0,0,0,0,0,28,0,0
