玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架)
舞醉剑,rq79w8n,20,2,Mohaca,37963956,10619991,381,589848,1536247,654539,1579688,1624599,9069772,10804037,0,887870,0,596980,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,20,0,Takedar,37795388,8676638,6786891,550662,793270,574495,677469,621977,490880,11370803,3861103,589479,488580,699847,633778,979171,0,0,0,0,0,271,0,0,67
Alex,p7qkn7y,20,1,Jukk,17667031,0,13001451,1212723,1148922,319906,573515,987122,423389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,20,2,Mohaca,36961507,7917531,212247,3279078,990964,3751565,803024,1123407,681334,1358463,0,736720,721390,998217,871629,3581816,9934114,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,24,0,Takedar,30467052,8792126,2882899,0,0,0,0,2726368,0,13092660,2972996,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,24,1,Jukk,14840048,0,0,0,0,0,0,0,0,0,8853486,0,0,0,0,5986562,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,24,2,Mohaca,46318179,12946450,800733,869965,1330025,284948,1062222,4007334,973862,6399393,0,7415938,1433215,806742,1381558,6599149,370,0,0,5859,0,407,0,0,0
gegeeey,b6667p5,20,0,Takedar,23007354,8786667,2711945,0,511804,0,0,0,0,2233220,2356775,1488250,0,1528172,426602,1527634,1436281,0,0,0,0,0,0,0,0
gegeeey,b6667p5,20,1,Jukk,32430398,165078,6108689,1929612,954015,1570571,388150,1463231,1413831,0,7666651,1204788,1634287,983987,1820926,3413649,1712926,0,0,0,0,0,0,0,0
gegeeey,b6667p5,20,2,Mohaca,35396149,663471,108907,0,1437071,1503291,1724848,1470620,1546544,0,0,3761993,1546778,6666371,2108606,8966349,3891053,243,0,0,0,0,0,0,0
三千剑气开天门,mng2634,20,0,Takedar,34523106,1539139,1466192,1177004,784608,7020124,0,2202585,1842873,2024415,11434384,1026489,1496685,127483,1545479,795096,40544,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,20,1,Jukk,35819123,1882882,2298997,325092,1849361,0,7250238,3995724,682851,0,1758609,1478748,1107099,28896,1034347,4179212,7946983,0,0,0,0,77,0,0,0
三千剑气开天门,mng2634,20,2,Mohaca,18750729,0,16055,0,0,0,0,0,0,1096312,0,1264324,1050247,1241300,1548502,5042092,7491893,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,20,0,Takedar,33652754,966992,10578435,0,203557,0,0,0,0,0,15525728,1185373,0,1064435,1062055,1363260,1702915,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,20,1,Jukk,17869962,18225,0,0,0,0,0,0,0,0,10097638,1039938,1250222,1103406,1511133,1388567,1460829,0,0,0,0,0,0,0,0
随遇而安,p7k86mx,20,2,Mohaca,36591516,1052156,87986,927337,1303349,1314656,1174122,4320031,7079183,1912577,0,1205704,1094536,1221407,1418778,8057427,4422261,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,16,0,Takedar,23352530,10333870,1751731,1502194,1191776,1402781,1055196,4983570,1131407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,16,1,Jukk,42578316,47180,3153222,1814261,2835698,3021979,2772849,26422647,2510476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
雪中悍刀行,2ww84em,16,2,Mohaca,22094062,10073998,9383,1226959,1550849,1256403,1366727,5285296,1324443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,20,0,Takedar,35618668,2299830,7567325,1007805,7811647,902653,2017782,1339695,2092983,740689,403971,1290513,1136318,1663908,1887023,1766389,1690130,0,0,0,0,0,0,0,0
Jasbling,6567qp8,20,1,Jukk,20724424,78310,6163673,701905,1008189,698056,1119316,1681795,1415318,0,1136275,1104184,1455686,929444,1349224,876389,1006655,0,0,0,0,0,0,0,0
Jasbling,6567qp8,20,2,Mohaca,30893263,6154708,182536,631943,5409029,548263,4026645,6809767,1335876,1443261,0,1045841,762716,1080238,471956,420865,569610,0,0,0,0,0,0,0,0
cong,gmyr876,20,0,Takedar,33727155,8353325,831975,390379,1866003,431048,2014648,388901,3523921,10139038,5787912,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cong,gmyr876,20,1,Jukk,16753857,3815,10622998,0,0,0,0,0,0,0,587460,525722,1836747,340487,1764555,595318,476751,0,0,0,0,0,0,0,0
cong,gmyr876,20,2,Mohaca,35935760,11421330,84517,770098,758779,287996,431171,294291,3859828,8955614,0,710712,1444793,482520,1547624,526521,4359961,0,0,0,0,0,0,0,0
风清,7nr6628,24,0,Takedar,25282140,3043092,5842176,603217,304203,259535,788945,3166429,428316,2660481,8185740,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,24,1,Jukk,17551513,1825,8504136,1834550,1472154,584996,824766,738402,2999633,0,0,0,0,591048,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,24,2,Mohaca,43509639,3049726,50879,749534,569285,512989,534020,8968937,310566,986694,0,1262867,4038460,919009,1564078,3211103,16781486,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,0,Takedar,35903787,10309119,3724436,438448,598391,508967,848412,703673,537838,9909791,3568039,616222,767879,407876,698604,1377789,888296,0,0,0,0,0,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,1,Jukk,32560433,334673,9886672,910029,2903327,0,1414163,565131,221648,0,4894015,600154,7701877,163111,593225,1880816,491518,0,0,0,0,67,0,0,0
*･'(*ﾟ▽ﾟ*)'･*,32d47b9,20,2,Mohaca,17063680,0,74399,0,0,0,0,0,0,10185907,0,556169,2242449,1099138,1678650,958347,268616,0,0,0,0,0,0,0,0
pater,b2rmkk3,20,0,Takedar,32178947,10194547,3862032,546876,56905,512676,0,459582,254773,10256692,4145814,552434,545683,0,790326,0,0,0,0,0,0,533,0,0,66
pater,b2rmkk3,20,1,Jukk,33370188,111037,0,0,0,0,0,0,0,0,15060246,602173,105765,1340541,1406779,13340391,1403251,0,0,0,0,0,0,0,0
pater,b2rmkk3,20,2,Mohaca,17146493,0,16133,0,0,0,0,0,0,3321390,0,587839,550088,528820,639378,10931983,570858,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,20,0,Takedar,17115784,3757785,9620915,785187,722544,349743,435148,796162,648297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,20,1,Jukk,32082817,0,22396785,1094933,1154108,1941399,1331739,1583794,956447,0,0,0,0,1623610,0,0,0,0,0,0,0,0,0,0,0
迪奥斯先生,p2dbk3,20,2,Mohaca,33024026,12122678,57165,749114,915196,663893,673243,510979,323999,13338192,0,636811,628790,403776,871047,660551,468584,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,20,0,Takedar,23919341,6378180,1171699,869121,959162,774254,884590,1042852,3712315,8127163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,20,1,Jukk,21341872,135171,1456111,1199725,927552,967342,974624,2626471,8228944,0,522169,341173,1184194,834077,992768,419808,531737,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,20,2,Mohaca,31280323,6797466,46807,817804,3165865,890627,2920373,1561636,9783302,1289286,0,771050,595870,1091614,521703,443107,583806,0,0,0,0,0,0,0,0
风归,pmy9pbd,20,0,Takedar,29834626,9129208,186816,557969,170727,0,0,0,0,10186461,1159584,2827116,2210745,1872178,1027166,329460,177192,0,0,0,0,0,0,0,0
风归,pmy9pbd,20,1,Jukk,14598324,197620,0,0,0,0,0,0,0,0,9054632,3206275,211030,1524452,115803,104033,184477,0,0,0,0,0,0,0,0
风归,pmy9pbd,20,2,Mohaca,29601744,8977568,677281,2839024,180896,1973481,211046,210118,147500,3236817,0,2949301,117939,1552196,169956,6210708,147906,0,0,0,0,0,0,0,0
Hts,87ee6rw,20,0,Takedar,29581963,453444,2939354,5928578,630414,0,0,0,470174,6569966,3191612,829256,2039052,1945289,2475541,2109278,0,0,0,0,0,0,0,0,0
Hts,87ee6rw,20,1,Jukk,21915535,0,3072547,293157,5701004,1727747,570063,2095256,630477,0,0,0,0,0,0,5402484,2422795,0,0,0,0,0,0,0,0
Hts,87ee6rw,20,2,Mohaca,21994990,544415,6979,1833772,573574,1811695,826017,462309,515582,8771341,0,690000,487690,2485059,409662,2023299,553587,0,0,0,0,0,0,0,0
RiNK,52ymnnk,20,0,Takedar,29122080,5132384,2469263,806484,639262,3061734,714220,927035,789793,5653655,2517783,1472250,608089,2235287,551577,1113771,429090,0,0,0,0,0,0,0,396
RiNK,52ymnnk,20,1,Jukk,28100684,0,0,0,0,0,0,0,0,0,4759934,3790060,1175926,6268661,9180356,1476988,1448757,0,0,0,0,0,0,0,0
RiNK,52ymnnk,20,2,Mohaca,14706848,0,661,0,0,0,0,0,0,2363948,0,3596601,301848,5910900,744640,1086489,701758,0,0,0,0,0,0,0,0
T T,5kmer69,19,0,Takedar,29789624,2158228,11418306,247238,1059208,514123,0,547857,2126325,82532,2172614,832518,38923,1588140,3312282,1791086,1900238,0,0,0,0,0,0,0,0
T T,5kmer69,19,1,Jukk,26109002,68193,7410713,1099258,36066,2699413,729761,686972,924573,0,1719472,5948365,722366,41188,1948213,1052681,1021763,0,0,0,0,0,0,0,0
T T,5kmer69,19,2,Mohaca,15165819,0,92886,0,1509163,1735677,6070268,0,0,1261263,0,514695,0,686096,1459977,487510,1348280,0,0,0,0,0,0,0,0
Liquid,6r922bx,16,0,Takedar,35941474,1199890,11019887,656298,523599,414341,671286,1557141,1694366,1921906,11022402,298176,1817887,581454,1512888,577032,472914,0,0,0,0,0,0,0,0
Liquid,6r922bx,16,1,Jukk,17238017,0,0,0,0,0,0,0,0,0,10414255,639869,1828885,707255,1546495,653916,1447339,0,0,0,0,0,0,0,0
Liquid,6r922bx,16,2,Mohaca,17657502,10970525,1398,1379299,1613285,705783,1872102,580893,534212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,20,0,Takedar,27092251,1982622,8853748,0,371658,0,0,0,0,8531518,3822483,412425,0,620065,616696,958177,922856,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,20,1,Jukk,13425203,31240,8383949,734812,806027,0,600508,1135600,1323853,0,0,0,0,409209,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,20,2,Mohaca,29836854,6710487,103167,1125598,1217568,735765,830353,3073636,752427,1429868,0,1488504,1400790,775789,786643,8533980,872273,0,0,0,0,0,0,0,0
wh,ng64n3n,12,0,Takedar,23117257,1190681,1825517,4141837,3364205,0,0,0,7076991,0,0,0,0,1191069,1077597,1665525,1583830,0,0,0,0,0,0,0,0
wh,ng64n3n,12,1,Jukk,45574852,31064,11452800,3741296,2624465,4669866,2709129,6605779,13740450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mdzz,r563kb9,20,0,Takedar,14503140,1040155,847160,803386,924668,6484983,3030680,809493,562612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mdzz,r563kb9,20,1,Jukk,25758967,10044,1687510,1371879,1764648,6586642,4084798,2946276,5249468,0,0,0,371024,922922,710517,53233,0,0,0,0,0,0,0,0,0
Mdzz,r563kb9,20,2,Mohaca,28046082,2786492,92173,0,740946,0,2657962,495291,5741491,890935,0,1600168,1238816,1872241,1863899,6584278,1481384,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,20,0,Takedar,26838084,8129197,2648305,0,0,0,0,0,0,8008788,2314272,2751218,0,696,0,2985606,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,20,1,Jukk,12693818,813,0,0,0,0,0,0,0,0,9749120,348,0,2943537,0,0,0,0,0,0,0,0,0,0,0
JZXJ,x67y9yq,20,2,Mohaca,27546575,4948254,0,0,0,0,0,0,0,16217678,0,3296350,0,3084292,0,0,0,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,20,0,Takedar,26171958,2728083,7210231,0,0,0,0,0,0,7788184,5532135,0,0,1037,4049,2908235,0,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,20,1,Jukk,12771127,0,0,0,0,0,0,7519556,0,0,5251570,0,0,0,0,0,0,0,0,0,0,0,0,0,0
红薯就是我的命,de99k4r,20,2,Mohaca,26254394,2793960,691,0,0,2437410,0,2751693,5226402,2773308,0,0,0,210875,8727,7508917,2542407,0,0,0,0,0,0,0,0
杀伐,pgrbxby,20,0,Takedar,26192489,81851,5453147,1301718,288331,782340,361208,1229401,3060414,2343011,8111919,1185267,484758,872529,403875,138970,93741,0,0,0,0,0,0,0,0
杀伐,pgrbxby,20,1,Jukk,24654725,248788,7167241,856735,1054137,645681,1010721,959839,889694,0,994495,271932,1673510,0,1174050,4885618,2822249,0,0,0,0,29,0,0,0
杀伐,pgrbxby,20,2,Mohaca,13773257,0,37357,0,0,0,0,0,0,5672261,0,1028289,1989294,978599,1713606,105826,2248021,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,20,0,Takedar,24788758,913273,5488296,0,443900,0,0,0,0,832094,6541882,4265067,556179,333314,3754752,773132,886065,0,0,266,0,66,0,0,466
十六夜,e4w4gp8,20,1,Jukk,25132949,62008,0,0,0,0,0,0,0,0,15562233,2836079,1048515,326938,2491515,1558053,1247604,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,20,2,Mohaca,13886249,0,668,0,0,0,0,0,0,8115220,0,2695003,1087366,662677,585478,423335,316498,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,16,0,Takedar,15713027,1171629,440655,738889,1057323,3038925,872250,7475948,917405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,16,1,Jukk,14780333,0,503742,963008,6594118,0,2090363,567584,3165011,0,0,0,0,896503,0,0,0,0,0,0,0,0,0,0,0
咸鱼没啥好想的,p7dygdn,16,2,Mohaca,32015108,957491,66257,1293310,1099673,9319674,997462,1035541,1077644,626686,0,1733599,937051,1142973,1234186,959595,9533959,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,20,0,Takedar,23298423,4809342,4040998,450141,412914,437549,665919,413368,594562,5111204,3944288,393733,453033,473654,381287,365060,351363,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,20,1,Jukk,22662749,526,8488207,418876,364227,0,434951,481491,501773,0,6862193,428676,663826,542514,516264,2498392,460826,0,0,0,0,0,0,0,0
大风车吱呀吱,qq3k69r,20,2,Mohaca,11574289,0,0,0,0,0,0,0,0,5481238,0,380377,489641,407855,579510,3644886,590779,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,0,Takedar,27870322,2342503,2358861,0,0,0,0,0,0,9115904,2378052,0,2717164,0,5359,0,8952476,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,1,Jukk,13452946,0,0,0,0,0,0,0,0,0,2217911,0,0,0,27381,2131548,9076106,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,16,2,Mohaca,13221249,2366899,0,0,0,0,17907,1998101,8838340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冲冲冲,qk53q63,16,0,Takedar,11648345,0,0,0,0,0,0,0,0,6242833,5405512,0,0,0,0,0,0,0,0,0,0,0,0,0,0
冲冲冲,qk53q63,16,1,Jukk,22221129,86111,0,0,0,0,0,0,0,0,973681,1023040,1111190,2011359,5710423,3259752,8045570,0,0,0,0,0,0,0,0
冲冲冲,qk53q63,16,2,Mohaca,20499480,0,319,0,1220435,0,1298991,1331788,1323816,587123,0,2628867,1127599,7002922,973980,1889329,1114306,0,0,0,0,0,0,0,0
老板,md4enrk,20,0,Takedar,20887779,699116,953107,444635,661335,0,0,0,602826,1015433,848943,897075,817082,4691738,4707964,4548162,0,0,0,0,0,0,0,0,357
老板,md4enrk,20,1,Jukk,20563107,1571883,730313,696257,757901,0,4288483,585525,2201701,0,4512738,646503,753341,602301,564764,616907,2033087,0,0,0,0,1395,0,0,0
老板,md4enrk,20,2,Mohaca,11005081,0,575429,0,0,0,0,0,0,1026953,0,616938,730660,432504,6189019,770858,662717,0,0,0,0,0,0,0,0
劍來,3239p74,16,0,Takedar,13937892,0,0,0,0,0,0,0,0,940283,6229455,2970185,638512,730713,1016944,721393,690403,0,0,0,0,0,0,0,0
劍來,3239p74,16,1,Jukk,12294825,23652,0,4175049,0,0,0,700842,829672,0,613766,1533473,565500,2966041,886826,0,0,0,0,0,0,0,0,0,0
劍來,3239p74,16,2,Mohaca,25387969,2210951,158475,516550,691804,861464,348073,7355834,507215,1210399,0,617969,784659,790095,1125211,2915997,5293267,0,0,0,0,0,0,0,0
剑指苍穹,d55nkr9,20,0,Takedar,19925355,7149596,591291,604027,703981,633857,386170,927348,2244169,1907419,379672,461852,2068364,396892,630172,450140,390398,0,0,0,0,0,0,0,0
剑指苍穹,d55nkr9,20,1,Jukk,19091648,248,0,0,0,0,0,0,0,0,8633473,1026074,1281815,1184911,1311630,4293904,1359590,0,0,0,0,0,0,0,0
剑指苍穹,d55nkr9,20,2,Mohaca,9922651,0,744,0,0,0,0,0,0,4652741,0,460059,655708,533927,781123,549429,2288917,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,16,0,Takedar,13123141,0,4497560,2756163,0,0,0,0,0,0,0,0,0,1550561,0,0,4318856,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,16,1,Jukk,12341702,0,0,0,0,0,0,0,0,0,3089498,5621644,0,3630559,0,0,0,0,0,0,0,0,0,0,0
幽冥道,3nw4q8n,16,2,Mohaca,22908852,1833160,1836,5488259,0,3395972,0,0,0,3001691,0,4597898,0,4589667,0,367,0,0,0,0,0,0,0,0,0
DealLateNoMore,9wnm53d,18,0,Takedar,19025811,714178,5591040,437288,319541,269028,597557,1948802,252060,4641079,3808089,0,242797,0,204263,0,0,0,0,0,54,0,27,0,0
DealLateNoMore,9wnm53d,18,1,Jukk,9147542,0,0,0,0,0,0,0,0,0,5846494,275,0,217412,506237,2043770,533352,0,0,0,0,0,0,0,0
DealLateNoMore,9wnm53d,18,2,Mohaca,15807380,0,342828,0,0,0,0,0,0,952598,0,1067551,761168,980560,1561542,5785186,4352642,3301,0,0,0,0,0,0,0
断吴恒,d234wb5,12,0,Takedar,14264969,0,0,0,0,0,0,0,0,601499,3795191,5934432,451131,0,638012,2841826,0,0,0,0,0,339,0,2501,33
断吴恒,d234wb5,12,1,Jukk,28126790,1696,0,0,0,0,0,0,0,0,6436083,6477543,4031774,503073,1495386,745597,8434378,0,0,0,0,780,475,0,0
断吴恒,d234wb5,12,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
︺﹏︺,p5k6p4k,20,0,Takedar,17147365,3358819,1783768,499115,521181,501690,674741,366326,601241,3429064,1914702,533500,777563,609785,582041,737113,256709,0,0,0,0,0,0,0,0
︺﹏︺,p5k6p4k,20,1,Jukk,8325871,775,0,0,0,0,0,0,0,0,1088390,642848,644640,390771,582018,672165,4304262,0,0,0,0,0,0,0,0
︺﹏︺,p5k6p4k,20,2,Mohaca,16771126,742139,60774,474529,644690,479308,470761,792872,4535864,591911,0,803117,636269,492101,761318,791661,4493804,0,0,0,0,0,0,0,0
喜乐。,65yxpe2,20,0,Takedar,16418204,5625852,121304,0,93829,0,0,0,0,1231475,85709,462898,455357,418001,564826,2283004,5075944,0,0,0,0,0,0,0,0
喜乐。,65yxpe2,20,1,Jukk,15384515,2753,4728261,364968,83707,303059,71470,386381,1485174,0,3317115,361365,323822,1809778,302307,375340,1469008,0,0,0,0,0,0,0,0
喜乐。,65yxpe2,20,2,Mohaca,8189745,0,263,0,384660,0,238947,1389569,0,3534740,0,405161,0,198525,0,279919,1757958,0,0,0,0,0,0,0,0
泰罗奥特曼,72qkpqp,20,0,Takedar,15256195,409935,3092188,405231,1387327,290784,258134,1681832,450402,549858,4338544,539008,1325487,0,527459,0,0,0,0,0,0,0,0,0,0
泰罗奥特曼,72qkpqp,20,1,Jukk,11714687,19281,3232696,747407,669257,435491,1045125,208911,1504945,0,2598987,0,0,0,0,1252582,0,0,0,0,0,0,0,0,0
泰罗奥特曼,72qkpqp,20,2,Mohaca,11843840,651155,133368,420878,3964528,356884,1274760,450150,380552,601065,0,462422,267252,525145,322928,1719119,313628,0,0,0,0,0,0,0,0
书生Academy,65eqmym,16,0,Takedar,18328898,1584222,1495789,0,0,0,0,0,0,6391382,1449621,0,1791165,0,5263,0,5611453,0,0,0,0,0,0,0,0
书生Academy,65eqmym,16,1,Jukk,9647877,0,0,0,0,0,0,0,0,0,1493269,0,0,0,517,1583809,6570280,0,0,0,0,0,0,0,0
书生Academy,65eqmym,16,2,Mohaca,9247466,1629743,0,0,0,0,13584,1453061,6151077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
王洋,459k745,16,0,Takedar,3632803,1988648,102529,143036,596958,0,0,0,8491,0,0,0,0,151546,605325,36268,0,0,0,0,0,0,0,0,0
王洋,459k745,16,1,Jukk,8453333,5128,105829,4935103,907137,0,520793,66425,96030,0,0,0,0,1816883,0,0,0,0,0,0,0,0,0,0,0
王洋,459k745,16,2,Mohaca,19165410,7696606,25417,0,507185,0,639772,619562,502565,64377,0,61646,6938217,39656,886815,728178,454963,447,0,0,0,0,0,0,0
hahaha,g8d49rg,20,0,Takedar,12203137,649777,3019600,1086420,0,713310,0,0,0,646060,3602861,406430,1076950,0,1001657,0,0,0,0,0,0,44,0,0,22
hahaha,g8d49rg,20,1,Jukk,6333997,0,0,0,0,0,0,0,324573,0,3884876,803421,0,760590,236108,324426,0,0,0,0,0,0,0,0,0
hahaha,g8d49rg,20,2,Mohaca,11786054,2608597,224,1604890,0,1102340,0,1021847,474868,2735366,0,1342826,0,895092,0,0,0,0,0,0,0,0,0,0,0
一个复古风,y66xd7n,12,0,Takedar,11090996,0,0,0,1547495,0,0,0,0,0,0,33046,0,9440689,25702,14687,29374,0,0,0,0,0,0,0,0
一个复古风,y66xd7n,12,1,Jukk,8493530,0,0,0,0,0,0,0,0,0,0,0,0,8493530,0,0,0,0,0,0,0,0,0,0,0
一个复古风,y66xd7n,12,2,Mohaca,9022279,0,0,9022279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angela,ny32m8q,10,0,Takedar,17082422,226121,4149344,0,289164,0,3174924,3419501,333,41880,5714810,0,0,0,66340,0,0,0,0,0,0,0,0,0,0
Angela,ny32m8q,10,1,Jukk,10936941,36008,2739743,0,0,0,0,1859068,6045835,0,109788,34696,32382,34696,44722,0,0,0,0,0,0,0,0,0,0
Angela,ny32m8q,10,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
胖子小男孩,d2w2qe2,12,0,Takedar,9343299,0,0,0,0,0,0,0,0,7662083,1681216,0,0,0,0,0,0,0,0,0,0,0,0,0,0
胖子小男孩,d2w2qe2,12,1,Jukk,8805868,290,0,0,0,0,0,0,0,0,3609012,5196507,0,0,0,0,0,0,0,0,0,58,0,0,0
胖子小男孩,d2w2qe2,12,2,Mohaca,9474386,0,0,0,0,0,0,0,0,7924935,0,251823,0,1297627,0,0,0,0,0,0,0,0,0,0,0
⑤号刺客,e4eyrwg,14,0,Takedar,9528393,1969136,1535150,0,2463,0,0,0,0,1886891,2627444,0,0,0,0,1503289,3456,0,0,0,0,560,0,0,0
⑤号刺客,e4eyrwg,14,1,Jukk,12259431,1334,0,0,0,0,0,0,0,0,10854678,0,0,0,8106,573303,822008,0,0,0,0,0,0,0,0
⑤号刺客,e4eyrwg,14,2,Mohaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
