玩家名称,玩家编号,总突击伤害,泰坦编号,泰坦名称,泰坦伤害,头部(装甲),身体(装甲),左臂(装甲),右臂(装甲),左手(装甲),右手(装甲),左腿(装甲),右腿(装甲),头部(肉体),身体(肉体),左臂(肉体),右臂(肉体),左手(肉体),右手(肉体),左腿(肉体),右腿(肉体),头部(骨架),身体(骨架),左臂(骨架),右臂(骨架),左手(骨架),右手(骨架),左腿(骨架),右腿(骨架)
舞醉剑,rq79w8n,24,5,Jukk,7419534,0,7419534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,24,6,Jukk,12620381,0,0,0,385527,0,0,0,1776326,0,2502604,0,0,383200,3118503,461268,3992951,0,0,0,0,0,0,0,0
舞醉剑,rq79w8n,24,7,Terro,10658037,0,0,0,0,0,0,0,0,0,3984160,0,0,0,0,0,6673876,0,0,0,0,0,0,0,0
yycxx,b65mrx8,24,0,Terro,11196644,42097,0,0,534,0,0,0,0,0,1532725,595589,0,1419682,510804,1399191,5695322,0,0,352,0,207,135,0,0
yycxx,b65mrx8,24,1,Jukk,11085234,8023,0,0,0,0,0,0,0,0,1023479,0,3274218,0,5346253,491616,941645,0,0,0,0,0,0,0,0
yycxx,b65mrx8,24,2,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,24,3,Takedar,12424100,5638845,1455381,763890,2103924,358452,1033795,550654,519154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,24,4,Jukk,8670281,10042,0,0,0,0,0,0,4165865,0,1323532,23315,1305590,0,693021,627975,517702,0,3073,162,0,0,0,0,0
yycxx,b65mrx8,24,5,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
yycxx,b65mrx8,24,6,Jukk,10755978,5349,0,0,902124,0,1617490,4934937,885242,0,1274042,0,0,297419,486045,353245,0,0,0,81,0,0,0,0,0
yycxx,b65mrx8,24,7,Terro,12225166,8560,1384144,2549097,32994,2541783,1434436,703466,506198,0,0,248092,0,2816392,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,24,0,Terro,4817938,0,648623,0,0,0,506691,463650,0,0,0,1426938,0,1270508,0,0,501525,0,0,0,0,0,0,0,0
Jasbling,6567qp8,24,1,Jukk,12226116,6263,294017,4112803,336570,300078,342568,353876,360249,0,0,0,0,0,0,3829206,2290481,0,0,0,0,0,0,0,0
Jasbling,6567qp8,24,2,Takedar,5125213,613257,846316,858262,711913,477420,454572,682465,481004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,24,3,Takedar,11124606,4483129,2324951,582038,819894,702713,563678,655292,441964,550944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,24,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,24,5,Jukk,16423782,12795,689501,654189,601449,473013,662347,0,2507727,0,0,0,0,0,0,4787460,6035241,0,0,0,0,0,57,0,0
Jasbling,6567qp8,24,6,Jukk,4362218,24310,0,0,803386,566146,781365,698605,755421,0,660461,72519,0,0,0,0,0,0,0,0,0,0,0,0,0
Jasbling,6567qp8,24,7,Terro,10463917,39193,1031478,819482,15993,2453015,803801,840912,889319,0,0,839921,0,2730795,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,19,0,Terro,9795542,0,0,0,0,0,0,0,0,0,4006121,0,0,0,0,5789421,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,19,1,Jukk,8626938,158025,478603,0,655471,415591,3160503,946161,391257,0,514329,418186,325005,623346,0,0,540457,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,19,2,Takedar,7169934,5839289,1330644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,19,3,Takedar,13774469,6839501,4766384,661736,492141,433321,448764,103903,28715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,19,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,19,5,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
剑圣二次污染,523dqmp,19,6,Jukk,12041810,27378,0,0,0,0,0,0,0,0,7002588,0,603775,416376,491406,3023683,476572,0,0,29,0,0,0,0,0
剑圣二次污染,523dqmp,19,7,Terro,10478416,112343,0,0,97240,0,0,596694,59188,0,2144446,345489,0,586192,4857661,0,1679160,0,0,0,0,0,0,0,0
Liquid,6r922bx,22,0,Terro,9977489,2420,7144909,0,0,0,861728,383672,0,0,149466,817966,0,305133,0,0,312192,0,0,0,0,0,0,0,0
Liquid,6r922bx,22,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,22,2,Takedar,9908137,0,0,0,0,0,0,0,0,2281701,7626436,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,22,3,Takedar,12064916,0,6246812,465797,731263,1932993,572748,539476,585256,813211,0,177354,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,22,4,Jukk,10145269,1863,0,0,0,0,0,1922825,0,0,6847331,543544,338406,100411,260503,0,130381,0,0,0,0,0,0,0,0
Liquid,6r922bx,22,5,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,22,6,Jukk,11414505,96552,2832456,1671596,736066,547926,505025,535360,504458,0,0,3985061,0,0,0,0,0,0,0,0,0,0,0,0,0
Liquid,6r922bx,22,7,Terro,5991289,0,0,0,0,0,0,0,0,0,5991289,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,24,0,Terro,9055069,0,0,0,1144,0,1779331,0,0,0,5506845,0,0,0,1767746,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,24,1,Jukk,10014676,2075,0,0,0,0,0,0,0,0,6040144,0,1948178,0,0,2024277,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,24,2,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,24,3,Takedar,10838291,0,0,0,10959,0,2141392,0,0,6433772,2252167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,24,4,Jukk,10181572,3502,0,0,264219,0,0,2215591,0,0,5984680,0,1713579,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,24,5,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
渡红尘,5288gen,24,6,Jukk,9993932,642,0,0,0,0,10493,0,2272004,0,5683044,0,0,2027288,0,0,0,0,0,457,0,0,0,0,0
渡红尘,5288gen,24,7,Terro,9087871,0,2056392,0,0,0,0,1697791,0,0,4041,3653877,0,1675768,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,24,0,Terro,9231630,0,0,0,0,0,0,0,0,0,5246377,459705,0,390904,2018422,555229,560989,0,0,0,0,0,0,0,0
RiNK,52ymnnk,24,1,Jukk,5661744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1886965,3774779,0,0,0,0,0,0,0,0
RiNK,52ymnnk,24,2,Takedar,4275998,238921,268879,680007,691309,374345,596580,723088,702866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,24,3,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,24,4,Jukk,13998937,27473,3776608,457026,618916,229772,985817,1130666,1198667,0,257959,208370,411111,2618882,2077665,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,24,5,Jukk,5575900,25015,246120,226676,239027,4042963,278512,270649,246934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,24,6,Jukk,9141725,0,3590696,568668,603754,509523,2717289,593763,558029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RiNK,52ymnnk,24,7,Terro,8796784,0,0,0,0,0,0,564382,0,0,4708034,0,0,526585,2218404,144962,634414,0,0,0,0,0,0,0,0
cong,gmyr876,20,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cong,gmyr876,20,1,Jukk,11796650,0,5974562,238898,238311,205014,176653,401782,2862592,0,0,1698834,0,0,0,0,0,0,0,0,0,0,0,0,0
cong,gmyr876,20,2,Takedar,12006462,5943478,2956095,317837,197898,239522,290141,0,316693,0,0,0,0,0,0,1744796,0,0,0,0,0,0,0,0,0
cong,gmyr876,20,3,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cong,gmyr876,20,4,Jukk,10978516,0,0,0,180501,0,1828292,152350,2720925,0,5684585,199803,0,212058,0,0,0,0,0,0,0,0,0,0,0
cong,gmyr876,20,5,Jukk,11115300,0,0,0,0,0,0,0,4331481,0,6783818,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cong,gmyr876,20,6,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
cong,gmyr876,20,7,Terro,9978342,0,0,0,1499318,0,0,0,0,0,6510419,0,0,0,0,0,1968604,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,19,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,19,1,Jukk,11577944,0,1927009,0,0,0,0,9650934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,19,2,Takedar,11844385,2108186,2222269,0,0,0,0,7513929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,19,3,Takedar,8803505,0,0,0,0,0,0,0,340250,0,0,0,0,0,0,0,8463254,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,19,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,19,5,Jukk,11861227,0,2254419,0,0,0,0,9606807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,19,6,Jukk,6546589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4992215,1554373,0,0,0,0,0,0,0,0
YaoLiang,k89y65p,19,7,Terro,4645717,0,1861403,0,0,0,0,1978364,805950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,0,Terro,10025709,0,0,0,0,0,0,0,0,0,9909501,0,0,0,0,115338,0,0,0,0,0,0,0,868,0
幸运超人,y9dge4n,20,1,Jukk,10145952,0,0,0,0,0,0,1561225,0,0,2177354,0,0,6040313,0,365833,0,0,0,797,0,428,0,0,0
幸运超人,y9dge4n,20,2,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,3,Takedar,10853163,0,0,0,0,0,0,0,0,5483667,3387803,0,0,0,0,1977418,0,4274,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,5,Jukk,11527587,0,0,0,0,0,0,0,0,0,2147839,10047,0,9369701,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,6,Jukk,11052020,0,0,0,0,4349348,848,0,2059895,0,4641927,0,0,0,0,0,0,0,0,0,0,0,0,0,0
幸运超人,y9dge4n,20,7,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,0,Terro,8281753,3891,355077,9517,7484,656598,619447,696418,5545800,0,0,387519,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,2,Takedar,9050537,4282749,1823957,0,391278,201498,201071,0,1761739,0,0,191188,0,0,0,197055,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,3,Takedar,8993990,6055864,321720,339666,437578,469003,416015,450838,503301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,5,Jukk,17743999,218761,1692210,184701,298520,286963,3977517,0,633209,0,1808818,0,394945,0,4193849,4054500,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,6,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
狗蛋ღ,yg8x58q,24,7,Terro,7705949,0,0,0,0,0,0,0,0,0,4784156,0,0,0,599753,497568,1824471,0,0,0,0,0,0,0,0
断吴恒,d234wb5,20,0,Terro,8911886,0,0,0,0,0,0,0,0,0,2960489,0,0,0,0,5557070,394168,0,0,0,0,0,0,0,157
断吴恒,d234wb5,20,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
断吴恒,d234wb5,20,2,Takedar,10169330,0,1866841,0,0,0,0,0,0,6114386,77326,0,0,2110775,0,0,0,0,0,0,0,0,0,0,0
断吴恒,d234wb5,20,3,Takedar,10421267,0,0,0,151683,0,0,0,146272,4453704,2503387,0,0,1410471,407081,1345823,0,0,0,141,0,2702,0,0,0
断吴恒,d234wb5,20,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
断吴恒,d234wb5,20,5,Jukk,10895163,27475,0,0,0,0,0,0,16191,0,2393631,6744526,434810,650835,230895,396796,0,0,0,0,0,0,0,0,0
断吴恒,d234wb5,20,6,Jukk,10227486,0,0,0,395305,453070,300346,534559,355773,0,1938728,6249703,0,0,0,0,0,0,0,0,0,0,0,0,0
断吴恒,d234wb5,20,7,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,0,Terro,7804959,74126,6313700,0,56842,490414,61045,613215,40710,0,0,154905,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,2,Takedar,13106270,4210469,3383955,428893,47196,389265,30952,349729,20589,2570394,1674825,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,3,Takedar,4989520,1497237,2109714,439021,21293,406653,52904,429109,33586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,4,Jukk,8430224,79527,0,0,229551,0,261005,1889174,228163,0,5274444,245458,0,222900,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,5,Jukk,8057160,0,0,0,0,0,0,0,431508,0,0,0,128447,0,1250311,4219428,2024321,0,21,0,1993,0,70,1056,0
Doroshi,qq52rrr,24,6,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Doroshi,qq52rrr,24,7,Terro,7937023,57503,6457984,203532,59746,577044,52054,453508,75650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,16,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,16,1,Jukk,12004350,51628,4450329,0,5379392,358889,240645,385356,413107,0,0,725002,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,16,2,Takedar,12285910,0,0,0,0,0,0,0,0,8906188,3379722,0,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,16,3,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,16,4,Jukk,11376060,65262,3371850,4987502,497191,0,354884,329549,1013046,0,0,0,0,756771,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,16,5,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,16,6,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
超人会发光,k99yewn,16,7,Terro,13501799,48453,9408596,880456,664289,565399,500325,912065,522213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,1,Jukk,11765844,774,0,0,0,0,0,0,0,0,2762985,0,587384,0,732130,5107300,2575268,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,2,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,3,Takedar,12399507,0,0,0,506070,0,312791,0,484709,525170,9629209,148587,0,335010,69513,388280,0,0,0,162,0,0,0,0,0
Alex,p7qkn7y,16,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,5,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,p7qkn7y,16,6,Jukk,11184349,782,0,0,0,0,0,0,0,0,722775,0,991743,292921,241630,2468602,6465684,0,0,130,0,78,0,0,0
Alex,p7qkn7y,16,7,Terro,11857572,27266,929459,0,514400,0,475428,283500,4598896,0,1759642,2971872,0,296525,580,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,24,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,24,1,Jukk,8254689,0,3535031,0,257520,24203,1410369,402365,349417,0,0,433545,0,1842235,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,24,2,Takedar,8067785,0,253875,0,1367642,0,0,0,0,3870138,0,0,0,1740150,205338,0,630481,0,0,158,0,0,0,0,0
十六夜,e4w4gp8,24,3,Takedar,7715646,3363215,298894,345737,182362,2543066,260974,447060,274335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,24,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,24,5,Jukk,16113920,610,3493345,303208,310080,2848336,199845,409144,676799,0,5333978,0,438606,0,206587,1893378,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,24,6,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
十六夜,e4w4gp8,24,7,Terro,6922518,0,0,0,0,0,0,0,0,0,5273472,0,0,0,0,1647982,0,0,1063,0,0,0,0,0,0
书生学院,r5xpnx5,19,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,19,1,Jukk,9322197,0,1727535,0,0,0,963,0,6060067,0,0,898504,0,635126,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,19,2,Takedar,10406455,0,0,0,0,0,0,0,0,6428923,3977531,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,19,3,Takedar,9899337,6262893,1701618,0,0,0,204,0,1934620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,19,4,Jukk,7601129,0,0,0,0,0,0,0,0,0,0,0,527326,0,400524,2027086,4645039,0,307,0,0,819,25,0,0
书生学院,r5xpnx5,19,5,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,19,6,Jukk,9027224,0,0,0,0,0,0,512,2214372,0,1730295,0,0,0,3493282,1588762,0,0,0,0,0,0,0,0,0
书生学院,r5xpnx5,19,7,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,2,Takedar,15098971,0,0,0,1250591,0,0,0,0,1664281,1991100,0,7298036,0,2894961,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,3,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,4,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,5,Jukk,15823959,0,0,0,5120900,0,0,0,771766,0,4214645,1039622,1810302,862505,1122698,881518,0,0,0,0,0,0,0,0,0
wh,ng64n3n,12,6,Jukk,14656337,0,0,0,0,0,0,0,0,0,253163,0,7704115,0,329029,4509474,1860106,0,149,0,0,0,298,0,0
wh,ng64n3n,12,7,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,16,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,16,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,16,2,Takedar,11160570,0,2302919,3396764,0,255827,0,0,0,0,0,5205059,0,0,0,0,0,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,16,3,Takedar,8703729,0,0,0,0,0,0,0,229,0,2316423,0,2319300,0,30085,4037664,0,0,0,0,0,25,0,0,0
三千剑气开天门,mng2634,16,4,Jukk,2116596,0,0,0,0,0,0,0,2116309,0,286,0,0,0,0,0,0,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,16,5,Jukk,11344112,0,0,4252489,0,0,0,0,0,0,2356844,2601597,0,0,0,2133181,0,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,16,6,Jukk,11478567,0,0,0,0,133619,0,2482971,286,0,2318304,0,0,6543384,0,0,0,0,0,0,0,0,0,0,0
三千剑气开天门,mng2634,16,7,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,24,0,Terro,6747458,0,0,0,0,0,0,0,0,0,4274297,137855,0,344015,0,396088,1594924,0,0,46,0,0,230,0,0
风清,7nr6628,24,1,Jukk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,24,2,Takedar,8112340,382426,4996592,175677,189351,129335,239409,942070,343004,0,0,0,0,0,0,714471,0,0,0,0,0,0,0,0,0
风清,7nr6628,24,3,Takedar,8137442,0,0,0,185107,0,196329,0,282154,1994691,4882645,328951,0,66503,0,201059,0,0,0,0,0,0,0,0,0
风清,7nr6628,24,4,Jukk,2044035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2044035,0,0,0,0,0,0,0,0,0
风清,7nr6628,24,5,Jukk,5271499,0,1561192,252112,294414,111779,161223,2634693,256082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
风清,7nr6628,24,6,Jukk,8002215,0,0,0,222113,0,96858,3621908,2045361,0,1846133,0,0,169793,0,0,0,0,0,46,0,0,0,0,0
风清,7nr6628,24,7,Terro,6216335,0,0,0,0,0,0,0,0,0,1254378,0,0,0,0,1150474,3811274,0,0,0,0,0,23,0,184
肉食系,bdd46r5,24,0,Terro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
肉食系,bdd46r5,24,1,Jukk,14943292,468,3497497,316228,0,2570526,1857406,0,0,0,3762997,937476,1175027,0,825663,0,0,0,0,0,0,0,0,0,0
肉食系,bdd46r5,24,2,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
肉食系,bdd46r5,24,3,Takedar,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
